Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Rectangularity,CylDia,CylLength,CylFit,Angularity,Ellipticity,Fiber Length,Fiber Width
132,12641,2736.989,3597.431,3089.454,4204.618,909.156,4181.956,815.044,2882.96,6183653993,5883504.868,11301.664,6400834.084,9799.973,0.761,4.625,0.216,0.651,0.424,0.195,0.579,0.919,0.081,0.867,1.539,0,23534019.47,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.361,0.735,3.398,0.294,25603336.33,1999.305,0.725,2965.009,3566.155,0,64.208,5.131,6629.642,1368.34
180,14371,2262.505,2657.259,2955.585,3655.842,498.059,3521.326,480.054,2878.235,2817802048,4020396.709,8348.025,4172513.008,8075.936,0.851,7.34,0.136,0.619,0.383,0.136,0.725,0.964,0.036,0.967,2.208,0,16081586.84,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.237,0.808,5.934,0.169,16690052.03,1726.822,0.778,2955.987,3429.168,0,28.333,7.335,3033.769,351.003
117,11201,2842.432,3483.294,3089.591,4451.34,462.378,4150.774,440.107,2866.789,3329565708,6345560.551,10943.09,6802372.456,10108.785,0.816,9.627,0.104,0.639,0.408,0.106,0.666,0.933,0.067,0.924,3.083,0,25382242.2,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.441,0.694,6.682,0.15,27209489.82,1775.985,0.737,1282.482,3736.735,0,48.485,9.431,4531.877,1986.263
224,18588,2780.789,3466.734,3074.561,4121.922,714.689,3892.14,685.308,2860.357,4742405210,6073316.574,10891.066,6456031.322,9814.654,0.802,5.767,0.173,0.675,0.455,0.176,0.643,0.941,0.059,0.901,2.062,0,24293266.3,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.341,0.746,4.302,0.232,25824125.29,1894.625,0.715,1401.747,3942.704,0,61.261,5.679,4820.839,1662.105
215,16050,2887.179,3886.067,2876.301,4893.16,799.771,4736.785,714.114,2855.362,5893703108,6546925.068,12208.439,7002204.895,10603.574,0.743,6.118,0.163,0.59,0.348,0.151,0.552,0.935,0.065,0.869,1.673,0,26187700.27,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.701,0.588,3.596,0.278,28008819.58,1838.036,0.816,2753.949,3799.64,0,62.266,6.633,6310.241,1353.158
326,22516,2453.233,3126.315,2901.493,3856.92,589.493,3914.7,544.141,2844.515,3454136163,4726804.256,9821.609,5033125.401,9051.811,0.785,6.543,0.153,0.636,0.405,0.139,0.616,0.939,0.061,0.922,2.079,0,18907217.03,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.329,0.752,4.922,0.203,20132501.6,1745.493,0.803,1549.875,3659.312,0,44.884,7.194,3947.642,1803.106
61,9263,2739.455,3316.528,3106.314,4200.409,1122.918,3896.638,1059.885,2840.193,7671556213,5894111.156,10419.179,6622886.658,9901.503,0.826,3.741,0.267,0.652,0.425,0.272,0.682,0.89,0.11,0.95,1.25,0,23576444.63,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.352,0.74,2.766,0.361,26491546.63,2114.616,0.701,2414.356,3902.071,0,25.614,3.676,3801.788,2116.143
202,15230,3022.059,3852.617,2815.715,5971.154,916.712,5650.032,876.572,2816.404,8070089275,7172918.797,12103.354,7581916.332,11730.042,0.784,6.514,0.154,0.506,0.256,0.155,0.615,0.946,0.054,0.969,1.31,0,28691675.19,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.121,0.472,3.072,0.326,30327665.33,1866.213,0.783,2532.599,4658.62,0,23.273,6.446,4820.887,2447.002
5,5702,2368.267,3036.893,2908.492,3677.459,779.598,3687.882,649.991,2813.868,4366011007,4405053.139,9540.681,4752604.485,8797.183,0.78,4.717,0.212,0.644,0.415,0.176,0.608,0.927,0.073,0.922,1.537,0,17620212.56,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.264,0.791,3.731,0.268,19010417.94,1844.045,0.718,2753.198,3278.11,0,57.857,5.674,4860.122,1367.311
13,6283,3070.751,3864.347,2753.549,5737.618,1344.182,5632.971,1288.685,2807.869,11119394842,7405921.459,12140.204,7706922.054,11888.988,0.795,4.268,0.234,0.535,0.286,0.229,0.631,0.961,0.039,0.979,0.96,0,29623685.84,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.084,0.48,2.048,0.488,30827688.22,2048.866,0.809,2863.885,3958.92,0,18.704,4.371,5160.257,1003.964
320,22306,3062.217,3506.684,2807.987,4241.334,2198.185,4113.625,2286.801,2802.454,13707571155,7364814.758,11016.574,7775655.27,10420.905,0.873,1.929,0.518,0.722,0.521,0.556,0.763,0.947,0.053,0.946,0.79,0,29459259.03,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.51,0.662,1.277,0.783,31102621.08,2503.086,0.821,2766.811,2814.488,0,30.759,1.799,3817.382,2242.417
248,19652,2680.126,3242.105,2854.213,3846.179,1493.591,3424.929,1482.146,2793.403,8585119149,5641574.86,10185.372,6312050.343,9746.303,0.827,2.575,0.388,0.697,0.486,0.433,0.683,0.894,0.106,0.957,0.982,0,22566299.44,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.348,0.742,1.911,0.523,25248201.37,2173.902,0.746,2827.191,2954.494,0,18.444,2.311,3747.875,1766.451
159,13625,3264.593,4275.158,2739.177,4853.655,2687.482,4886.819,2658.453,2786.303,18708251341,8370432.854,13430.806,8997258.186,11175.845,0.764,1.806,0.554,0.673,0.452,0.544,0.583,0.93,0.07,0.832,0.642,0,33481731.42,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.772,0.564,1.019,0.981,35989032.75,2713.329,0.816,2719.311,2946.113,0,57.958,1.838,6556.475,1516.424
27,7447,3097.693,3946.662,2972.63,4905.488,1980.627,4731.031,1967.117,2781.984,15122521794,7536448.956,12398.804,8564275.742,11746.973,0.785,2.477,0.404,0.631,0.399,0.416,0.616,0.88,0.12,0.947,0.776,0,30145795.82,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.65,0.606,1.501,0.666,34257102.97,2476.628,0.661,2356.247,4454.353,0,29.6,2.405,4955.539,1736.152
325,22471,2657.753,3129.376,2781.714,4310.557,1645.951,3929.813,1546.885,2756.357,10333832850,5547780.037,9831.224,5813899.04,9445.692,0.849,2.619,0.382,0.617,0.38,0.394,0.721,0.954,0.046,0.961,0.782,0,22191120.15,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.55,0.645,1.69,0.592,23255596.16,2213.832,0.762,2783.123,3009.285,0,28.267,2.54,3437.024,1065.639
126,12249,2541.652,3394.843,2858.118,4444.938,866.891,4271.688,767.785,2747.43,5766457192,5073668.957,10665.214,5767268.658,10250.629,0.749,5.127,0.195,0.572,0.327,0.18,0.561,0.88,0.12,0.961,1.317,0,20294675.83,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.555,0.643,3.297,0.303,23069074.63,1862.504,0.767,2163.465,4067.865,0,33.077,5.564,4313.508,423.241
280,20724,2438.013,3312.592,2873.602,3849.141,610.034,3577.312,556.339,2740.196,3532997899,4668333.53,10406.814,5059484.959,9113.791,0.736,6.31,0.158,0.633,0.401,0.156,0.542,0.923,0.077,0.876,1.988,0,18673334.12,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.339,0.747,4.711,0.212,20237939.84,1741.818,0.688,2095.736,3782.746,0,60.088,6.43,5216.915,1305.599
121,11369,2214.054,2874.386,2644.999,3866.668,1059.193,3574.202,929.146,2731.135,5671997516,3850049.973,9030.149,4134619.713,8715.35,0.77,3.651,0.274,0.573,0.328,0.26,0.593,0.931,0.069,0.965,0.94,0,15400199.89,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.462,0.684,2.497,0.4,16538478.85,1852.096,0.742,2645.365,3672.058,0,24,3.847,3742.727,1926.036
276,20518,2583.369,3289.719,2750.809,4320.938,862.468,4118.401,778.987,2718.315,5367599520,5241584.778,10334.956,5568810.94,9831.142,0.785,5.01,0.2,0.598,0.357,0.189,0.617,0.941,0.059,0.951,1.407,0,20966339.11,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.571,0.637,3.189,0.314,22275243.76,1806.639,0.697,2760.026,4124.87,0,39.659,5.287,4234.583,1874.852
51,8982,3587.558,4664.108,2912.079,5893.79,2847.139,5965.508,2592.225,2716.387,25586160405,10108525.28,14652.727,11229898.45,12993.808,0.769,2.07,0.483,0.609,0.371,0.435,0.592,0.9,0.1,0.887,0.602,0,40434101.11,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.024,0.494,1.023,0.978,44919593.81,2879.609,0.692,2881.471,5115.335,0,47.736,2.301,6716.031,1688.642
168,13975,5044.969,7608.617,3169.437,11451.824,3049.644,11948.323,2623.074,2701.9,57956820379,19989727.02,23903.175,22604225.16,22622.658,0.663,3.755,0.266,0.441,0.194,0.22,0.44,0.884,0.116,0.946,0.572,0,79958908.08,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.613,0.277,1.039,0.962,90416900.64,3109.54,0.653,3050.331,8719.334,0,30.082,4.555,11201.901,2077.358
207,15376,3072.536,3686.213,2878.513,4889.554,1988.854,4771.869,1829.721,2690.401,14656796805,7414535.046,11580.581,7848101.139,11295.778,0.834,2.458,0.407,0.628,0.395,0.383,0.695,0.945,0.055,0.975,0.762,0,29658140.18,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.699,0.589,1.447,0.691,31392404.56,2433.684,0.707,2668.802,4500.057,0,22.344,2.608,4748.126,1368.488
241,19317,2360.04,2709.388,2677.206,3271.208,823.156,3103.8,713.216,2683.332,3774598229,4374503.613,8511.792,4558816.91,8217.798,0.871,3.974,0.252,0.721,0.521,0.23,0.759,0.96,0.04,0.965,1.625,0,17498014.45,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.222,0.818,3.252,0.307,18235267.64,1750.181,0.79,2677.157,2858.576,0,28.197,4.352,2937.361,540.77
256,19908,3730.179,4659.215,2694.222,7007.311,2419.427,6764.813,2272.244,2681.875,23916399967,10928215.03,14637.358,11543384.55,14295.461,0.801,2.896,0.345,0.532,0.283,0.336,0.641,0.947,0.053,0.977,0.645,0,43712860.11,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.601,0.384,1.114,0.898,46173538.21,2556.824,0.791,2618.362,5567.383,0,21.791,2.977,6287.159,1816.743
251,19754,2350.152,2795.949,2756.357,3805.751,1125.229,3647.393,947.22,2668.216,6180381412,4337922.096,8783.731,4630430.698,8236.081,0.841,3.382,0.296,0.618,0.381,0.26,0.707,0.937,0.063,0.938,1.013,0,17351688.39,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.381,0.724,2.45,0.408,18521722.79,1940.793,0.821,2761.874,2782.096,0,34.762,3.851,3378.221,1679.988
90,10057,2477.213,3511.622,2981.147,4227.544,1277.689,3878.231,1153.162,2656.216,8431312252,4819661.617,11032.087,5754709.244,9695.219,0.705,3.309,0.302,0.586,0.343,0.297,0.498,0.838,0.162,0.879,0.892,0,19278646.47,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.418,0.705,2.333,0.429,23018836.98,2129.418,0.669,1584.006,3612.692,0,44.742,3.363,4920.898,1443.713
78,9672,2908.151,3603.215,2762.159,4598.983,1459.828,4214.229,1373.284,2647.739,9709809088,6642383.099,11319.832,7305813.789,10654.297,0.807,3.15,0.317,0.632,0.4,0.326,0.651,0.909,0.091,0.941,0.989,0,26569532.39,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.665,0.601,1.892,0.529,29223255.16,2110.993,0.734,2556.703,4163.578,0,27.324,3.069,4263.664,1879.068
324,22432,2355.192,3367.266,2634.617,5828.052,699.658,5644.663,623.948,2645.811,5625037809,4356547.832,10578.578,4613806.248,10265.402,0.699,8.33,0.12,0.404,0.163,0.111,0.489,0.944,0.056,0.97,1.068,0,17426191.33,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.212,0.452,3.766,0.266,18455224.99,1667.138,0.75,2643.38,5777.354,0,26.957,9.047,4936.179,2319.717
278,20652,2449.779,3048.339,2812.763,4266.48,565.425,4248.28,511.085,2637.229,3552847382,4713503.361,9576.64,5020573.616,9183.674,0.804,7.546,0.133,0.574,0.33,0.12,0.646,0.939,0.061,0.959,1.954,0,18854013.44,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.517,0.659,4.975,0.201,20082294.46,1689.094,0.716,2542.529,3518.867,0,28.143,8.312,3989.483,1087.73
113,10936,2491.873,3438.142,2520.288,5606.874,622.383,5886.388,525.968,2610.322,4604971820,4876876.831,10801.242,5402218.819,10218.041,0.725,9.009,0.111,0.444,0.198,0.089,0.525,0.903,0.097,0.946,1.398,0,19507507.32,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.225,0.449,4.049,0.247,21608875.28,1571.335,0.762,2466.316,3263.536,0,28.281,11.192,5426.848,707.603
191,14561,3202.372,3636.155,2586.297,4562.035,2568.303,4466.42,2496.204,2599.58,15866530204,8054404.259,11423.319,8262695.313,11111.686,0.881,1.776,0.563,0.702,0.493,0.559,0.776,0.975,0.025,0.973,0.687,0,32217617.04,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.764,0.567,1.007,0.993,33050781.25,2577.3,0.802,2576.159,3794.411,0,22.679,1.789,3574.655,2435.808
88,10036,2344.218,2792.889,2532.34,3637.334,938.589,3549.256,908.562,2588.751,4526675313,4316043.377,8774.118,4455439.091,8502.131,0.839,3.875,0.258,0.644,0.415,0.256,0.705,0.969,0.031,0.969,1.264,0,17264173.51,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.436,0.696,2.698,0.371,17821756.36,1735.464,0.794,1481.073,3597.448,0,34.2,3.906,3172.299,708.037
312,22094,3851.021,5411.962,2902.364,8086.689,1778.031,7740.921,1574.285,2585.003,21850464375,11647736.55,17002.178,12963981.63,16600.74,0.712,4.548,0.22,0.476,0.227,0.203,0.506,0.898,0.102,0.976,0.81,0,46590946.2,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.786,0.359,1.632,0.613,51855926.51,2340.198,0.625,2640.243,8021.555,0,16.42,4.917,7185.421,1840.94
285,21115,2503.837,3479.406,2584.558,4762.798,359.869,4633.697,313.137,2584.934,2319482089,4923816.681,10930.877,5339323.044,10265.017,0.72,13.235,0.076,0.526,0.276,0.068,0.518,0.922,0.078,0.939,2.873,0,19695266.72,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.843,0.543,7.182,0.139,21357292.18,1472.213,0.741,2417.988,4429.285,0,45.794,14.798,5268.165,1589.365
105,10554,2624.054,3405.875,2482.416,4728.979,1277.951,4426.479,1159.092,2584.842,7855154384,5407985.687,10699.873,5855824.947,10406.275,0.77,3.7,0.27,0.555,0.308,0.262,0.594,0.924,0.076,0.973,0.895,0,21631942.75,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.905,0.525,1.942,0.515,23423299.79,1880.183,0.7,2272.577,4628.18,0,30.746,3.819,4307.028,1794.637
231,18911,2781.146,3215.037,2863.221,4093.063,1488.237,3901.286,1477.024,2584.829,9132172095,6074874.878,10100.336,6275352.478,9955.881,0.865,2.75,0.364,0.679,0.462,0.379,0.748,0.968,0.032,0.986,0.997,0,24299499.51,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.43,0.7,1.924,0.52,25101409.91,2175.729,0.777,1492.171,3757.595,0,24.906,2.641,3363.825,1826.539
145,13152,2720.805,3701.072,2486.814,5117.749,773.038,4953.414,702.969,2566.819,5151355221,5814127.922,11627.261,6339520.454,10994.813,0.735,6.62,0.151,0.532,0.283,0.142,0.54,0.917,0.083,0.946,1.47,0,23256511.69,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.058,0.486,3.217,0.311,25358081.82,1629.926,0.776,2138.639,4064.373,0,32.097,7.046,5281.139,819.784
252,19757,3232.461,4503.62,2745.742,6658.775,1975.956,6473.598,1892.109,2562.53,18916024063,8206470.49,14148.539,9138993.263,13866.163,0.718,3.37,0.297,0.485,0.236,0.292,0.515,0.898,0.102,0.98,0.624,0,32825881.96,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.425,0.412,1.39,0.72,36555973.05,2360.849,0.657,2542.907,5527.708,0,18.154,3.421,6399.346,1307.041
203,15230,3497.112,4527.975,2653.393,6104.074,2312.038,6136.585,2075.76,2559.956,19607175334,9605254.173,14225.054,10256143.57,13658.807,0.772,2.64,0.379,0.573,0.328,0.338,0.597,0.937,0.063,0.96,0.681,0,38421016.69,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.3,0.435,1.148,0.871,41024574.28,2482.716,0.689,2580.609,6087.045,0,32.386,2.956,5842.407,1841.143
254,19825,2745.28,3513.017,2729.63,4527.165,673.122,4240.208,624.406,2549.972,4355341283,5919201.851,11036.468,6143656.254,10285.276,0.781,6.726,0.149,0.606,0.368,0.147,0.611,0.963,0.037,0.932,1.942,0,23676807.4,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.659,0.603,4.055,0.247,24574625.02,1701.376,0.708,1297.297,4083.618,0,53.883,6.791,4912.5,1478.873
79,9679,2263.652,2807.93,2514.457,3795.759,894.73,3680.878,847.12,2544.325,4471296373,4024475.098,8821.371,4200806.618,8536.751,0.806,4.242,0.236,0.596,0.356,0.23,0.65,0.958,0.042,0.968,1.185,0,16097900.39,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.51,0.662,2.81,0.356,16803226.47,1704.594,0.8,2515.445,2965.725,0,29.167,4.345,3509.653,621.612
133,12672,3126.198,3549.852,2572.881,4337.934,2425.907,4317.183,2356.028,2539.852,14176709266,7675784.111,11152.189,7829776.764,10612.213,0.881,1.788,0.559,0.721,0.519,0.546,0.776,0.98,0.02,0.952,0.729,0,30703136.44,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.686,0.593,1.061,0.943,31319107.06,2499.394,0.755,2573.188,3938.544,0,42.821,1.832,3781.296,2022.64
264,20170,2848.201,3420.744,2627.967,4487.305,2071.965,4216.012,1915.203,2535.456,12793413481,6371346.474,10746.584,6673365.593,10533.618,0.833,2.166,0.462,0.635,0.403,0.454,0.693,0.955,0.045,0.98,0.685,0,25485385.9,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.708,0.586,1.268,0.788,26693462.37,2349.966,0.678,2407.623,4297.775,0,18.438,2.201,3709.327,1464.835
221,18135,3442.611,4555.086,2758.905,6914.397,1336.366,6799.499,1307.745,2527.377,13347969211,9308198.929,14310.225,9924584.389,14091.34,0.756,5.174,0.193,0.498,0.248,0.192,0.571,0.938,0.062,0.985,1.007,0,37232795.72,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.506,0.399,2.064,0.484,39698337.56,2047.636,0.793,1713.589,5772.544,0,15.846,5.199,5926.729,1892.09
225,18586,1909.116,2731.31,2638.547,3661.535,716.095,3636.177,658.729,2513.89,3622406376,2862558.603,8580.663,3292272.091,8157.299,0.699,5.113,0.196,0.521,0.272,0.181,0.489,0.869,0.131,0.951,1.092,0,11450234.41,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.388,0.721,3.685,0.271,13169088.36,1677.321,0.672,1685.351,3369.046,0,36.143,5.52,3673.649,1396.56
165,13813,3141.414,4360.86,2637.574,7489.748,1715.87,7673.036,1523.428,2511.321,17748224063,7750688.553,13700.047,8409130.096,13394.658,0.72,4.365,0.229,0.419,0.176,0.199,0.519,0.922,0.078,0.978,0.603,0,31002754.21,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.84,0.352,1.537,0.651,33636520.39,2176.722,0.722,2667.623,3348.166,0,20.638,5.037,6964.875,1197.53
128,12504,2804.094,3405.612,2719.334,5659.242,2319.813,4886.765,2087.841,2503.061,18692721842,6175539.97,10699.046,6844471.455,10383.599,0.823,2.44,0.41,0.495,0.246,0.427,0.678,0.902,0.098,0.971,0.47,0,24702159.88,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.081,0.481,1.172,0.853,27377885.82,2519.574,0.692,2359.525,3712.324,0,24.706,2.341,5005.082,1649.057
219,17105,2795.011,3782.921,2596.853,5518.025,1155.461,5399.888,1041.228,2488.581,8669320525,6135599.613,11884.397,6778125.286,11499.756,0.739,4.776,0.209,0.507,0.257,0.193,0.546,0.905,0.095,0.968,0.962,0,24542398.45,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.125,0.471,2.247,0.445,27112501.14,1876.157,0.664,2969.288,3005.659,0,26.23,5.186,5158.157,716.944
172,14094,2543.95,3575.594,2525.931,4585.535,1122.26,4663.324,977.957,2481.393,6806184533,5082846.642,11233.059,5855422.974,10278.721,0.711,4.086,0.245,0.555,0.308,0.21,0.506,0.868,0.132,0.915,0.988,0,20331386.57,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.815,0.551,2.251,0.444,23421691.9,1824.095,0.765,1702.687,4391.079,0,36.867,4.768,5287.922,1259.521
244,19461,2932.246,3535.622,2405.673,5286.461,1183.839,5002.508,1116.331,2461.193,7883023582,6752906.799,11107.483,7013445.854,10828.959,0.829,4.466,0.224,0.555,0.308,0.223,0.688,0.963,0.037,0.975,1.079,0,27011627.2,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.197,0.455,2.032,0.492,28053783.42,1794.756,0.793,2131.426,4398.361,0,24.179,4.481,4734.384,1941.32
291,21263,3400.036,5103.791,2830.283,9522.56,1457.859,9232.267,1299.248,2459.853,20573003391,9079393.387,16034.033,9695890.427,15507.039,0.666,6.532,0.153,0.357,0.127,0.141,0.444,0.936,0.064,0.967,0.654,0,36317573.55,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.365,0.297,1.941,0.515,38783561.71,2144.071,0.664,1788.026,5943.118,0,21.25,7.106,8949.714,1042.371
141,12983,2345.628,2897.583,2442.975,4327.34,903.798,3837.812,745.281,2430.374,5002767554,4321238.995,9103.027,4740046.501,8679.678,0.81,4.788,0.209,0.542,0.294,0.194,0.655,0.912,0.088,0.953,1.105,0,17284955.98,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.771,0.565,2.703,0.37,18960186.01,1673.387,0.846,1460.68,2621.552,0,31.321,5.149,3888.556,976.019
334,22963,2934.64,4088.477,2587.484,6071.548,1619.818,5727.282,1483.089,2425.306,13324220734,6763938.427,12844.328,7298758.03,12527.948,0.718,3.748,0.267,0.483,0.234,0.259,0.515,0.927,0.073,0.975,0.688,0,27055753.71,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.347,0.426,1.597,0.626,29195032.12,2103.651,0.659,2506.811,4676.407,0,31.364,3.862,5631.068,1044.595
149,13260,1906.192,2450.784,2544.963,3229.088,419.375,3118.712,353.375,2409.447,1804521493,2853797.674,7699.365,3047644.138,7205.174,0.778,7.7,0.13,0.59,0.348,0.113,0.605,0.936,0.064,0.936,2.107,0,11415190.7,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.269,0.788,6.068,0.165,12190576.55,1482.169,0.75,2475.918,2744.684,0,56.627,8.825,3648.352,1454.844
98,10286,2869.019,3365.189,2419.268,4981.901,2228.135,4991.062,2003.573,2404.61,14061096081,6464823.723,10572.054,6870557.308,10345.692,0.853,2.236,0.447,0.576,0.332,0.401,0.727,0.941,0.059,0.979,0.582,0,25859294.89,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.059,0.486,1.086,0.921,27482229.23,2323.701,0.803,2561.992,2357.797,0,20,2.491,4337.885,1776.806
217,16214,2786.132,4154.599,2638.493,7922.791,1132.911,7467.515,1053.73,2397.522,12400198884,6096676.35,13052.056,6606161.594,12747.993,0.671,6.993,0.143,0.352,0.124,0.141,0.45,0.923,0.077,0.977,0.679,0,24386705.4,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.003,0.333,2.329,0.429,26424646.38,1885.702,0.75,2177.669,3369.228,0,25.273,7.087,7574.524,695.816
71,9499,2683.208,3780.898,2510.524,5968.751,1275.231,5303.451,1138.77,2396.302,10005422862,5654557.705,11878.04,6222887.039,11608.224,0.71,4.681,0.214,0.45,0.202,0.215,0.504,0.909,0.091,0.977,0.743,0,22618230.82,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.377,0.421,1.969,0.508,24891548.16,1892.878,0.742,1763.038,3839.545,0,24.386,4.657,5434.804,1243.514
341,24748,4054.035,5834.933,2579.031,9127.644,2249.089,8910.209,2255.122,2395.104,27721740429,12908173.56,18330.982,13856048.58,18013.805,0.695,4.058,0.246,0.444,0.197,0.253,0.483,0.932,0.068,0.983,0.629,0,51632694.24,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.539,0.283,1.147,0.872,55424194.34,2414.06,0.764,2263.833,9076.047,0,16.282,3.951,8320.303,1887.786
65,9366,2339.389,2650.182,2440.899,3800.891,1160.626,3569.314,1069.569,2385.323,5638013030,4298280.239,8325.791,4422832.966,8177.854,0.883,3.275,0.305,0.615,0.379,0.3,0.779,0.972,0.028,0.982,0.974,0,17193120.96,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.557,0.642,2.103,0.475,17691331.86,1800.762,0.759,2164.262,3019.881,0,26.531,3.337,2980.785,2116.914
39,8259,2266.123,2719.194,2434.25,3890.621,759.318,3568.834,638.63,2378.521,3765359454,4033264.16,8542.601,4211419.582,8322.804,0.833,5.124,0.195,0.582,0.339,0.179,0.695,0.958,0.042,0.974,1.365,0,16133056.64,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.598,0.626,3.206,0.312,16845678.33,1596.784,0.742,2743.214,2821.7,0,28.393,5.588,3058.029,533.927
125,11866,2966.384,4008.533,2488.626,5733.232,1406.373,5239.05,1194.56,2362.264,10506506519,6911059.38,12593.176,7676352.501,12157.721,0.74,4.077,0.245,0.517,0.268,0.228,0.548,0.9,0.1,0.965,0.857,0,27644237.52,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.304,0.434,1.77,0.565,30705410,1947.5,0.629,2497.967,4830.532,0,31.538,4.386,5195.016,1543.913
66,9369,2997.754,4014.243,2588.679,4853.374,2179.022,4816.653,2006.133,2362.008,14334485007,7058001.518,12611.115,8110939.98,11355.711,0.747,2.227,0.449,0.618,0.382,0.416,0.558,0.87,0.13,0.9,0.667,0,28232006.07,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.875,0.533,1.188,0.842,32443759.92,2383.85,0.716,2180.51,4107.559,0,52.19,2.401,5353.034,1434.412
188,14490,2082.535,2749.239,2410.665,3059.229,442.92,2963.063,379.309,2360.054,1710303225,3406235.218,8636.989,3834741.592,7540.298,0.757,6.907,0.145,0.681,0.463,0.128,0.574,0.888,0.112,0.873,2.514,0,13624940.87,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.269,0.788,5.443,0.184,15338966.37,1426.793,0.724,2345.602,2745.288,0,54.018,7.812,4337.344,1171.786
3,5269,2969.463,3853.589,2574.297,5473.814,1097.756,5346.261,1106.807,2360.03,8099402666,6925415.039,12106.408,7326639.652,11826.622,0.771,4.986,0.201,0.542,0.294,0.207,0.594,0.945,0.055,0.977,1.153,0,27701660.16,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.126,0.47,2.345,0.426,29306558.61,1836.026,0.797,1102.596,5009.182,0,19.18,4.83,4813.105,1539.993
