Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Rectangularity,CylDia,CylLength,CylFit,Angularity,Ellipticity,Fiber Length,Fiber Width
 , ,µm,µm,µm,µm,µm,µm,µm,µm,µm³,µm²,µm,µm²,µm, , , , , , , , , , , , ,µm², , , , , , , , , , , ,µm²,µm, ,µm,µm, , , ,µm,µm
3397,24033,871.894,1142.831,762.189,1441.497,430.518,1422.044,397.144,707.758,247665919.5,597058.415,3590.31,663433.85,3339.154,0.763,3.348,0.299,0.605,0.366,0.279,0.582,0.9,0.1,0.93,0.962,0,2388233.662,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.891,0.529,1.77,0.565,2653735.399,596.354,0.753,722.658,1175.4,0,56.41,3.581,1688.368,430.719
229,7286,803.743,1212.62,740.342,1709.613,350.059,1701.12,311.794,707.732,231990475.8,507369.697,3809.557,593301.535,3569.394,0.663,4.884,0.205,0.47,0.221,0.183,0.439,0.855,0.145,0.937,0.848,0,2029478.788,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.309,0.433,2.115,0.473,2373206.139,545.2,0.641,741.705,1635.723,0,46.842,5.456,1795.637,415.04
939,8659,650.256,1016.997,743.545,1401.729,161.413,1287.272,141.89,707.482,88086272.81,332092.166,3194.99,432480.723,3044.162,0.639,8.684,0.115,0.464,0.215,0.11,0.409,0.768,0.232,0.953,1.468,0,1328368.664,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.885,0.53,4.606,0.217,1729922.891,452.479,0.603,162.372,1397.119,0,41,9.072,1379.643,310.136
593,7964,887.833,1206.617,716.822,1846.239,349.16,1795.603,323.496,707.267,241948246.2,619087.398,3790.699,679052.055,3687.86,0.736,5.288,0.189,0.481,0.231,0.18,0.541,0.912,0.088,0.973,0.96,0,2476349.592,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.576,0.388,2.053,0.487,2716208.22,532.991,0.761,716.823,1418.99,0,32.778,5.551,1739.733,234.842
1444,10284,701.371,762.651,723.963,881.464,589.017,826.725,551.514,706.519,196810161.5,386354.327,2395.937,402507.871,2342.286,0.92,1.497,0.668,0.796,0.633,0.667,0.846,0.96,0.04,0.978,0.744,0,1545417.309,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.218,0.821,1.229,0.814,1610031.486,656.49,0.775,717.429,736.534,0,43.684,1.499,0,0
375,7559,560.714,707.388,703.434,1032.071,142.011,965.712,128.036,706.408,53982661.67,246929.482,2222.326,268126.13,2135.308,0.793,7.268,0.138,0.543,0.295,0.133,0.628,0.921,0.079,0.961,1.685,0,987717.927,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.467,0.682,4.953,0.202,1072504.52,422.722,0.805,381.762,784.744,0,55.833,7.543,963.239,103.696
3354,22232,765.112,1106.283,799.795,1599.344,233.162,1665.228,209.473,706.183,156162309.7,459769.16,3475.489,507785.678,3411.947,0.692,6.859,0.146,0.478,0.229,0.126,0.478,0.905,0.095,0.982,1.233,0,1839076.638,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2,0.5,3.43,0.292,2031142.712,516.478,0.787,329.759,1565.473,0,35.333,7.95,1500.934,164.259
2943,18399,575.754,851.624,700.062,964.051,101.268,896.96,89.417,706.123,35785642.78,260354.102,2675.456,315710.485,2220.889,0.676,9.52,0.105,0.597,0.357,0.1,0.457,0.825,0.175,0.83,2.667,0,1041416.407,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.377,0.726,6.913,0.145,1262841.94,400.665,0.727,554.901,825.564,0,71.86,10.031,1712.286,190.981
1823,11795,735.143,932.426,751.012,1142.688,151.733,1127.678,141.536,706.079,68179439.24,424457.014,2929.302,448915.273,2770.75,0.788,7.531,0.133,0.643,0.414,0.126,0.622,0.946,0.054,0.946,2.448,0,1697828.054,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.522,0.657,4.95,0.202,1795661.092,451.373,0.674,533.063,1039.041,0,48.333,7.967,1137.409,445.378
796,8359,647.299,860.726,755.279,1103.688,416.802,1034.737,368.745,706.062,181920790.6,329078.645,2704.05,360675.812,2513.01,0.752,2.648,0.378,0.586,0.344,0.356,0.566,0.912,0.088,0.929,0.715,0,1316314.578,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.461,0.684,1.812,0.552,1442703.247,586.041,0.701,716.85,1073.96,0,70.465,2.806,1892.93,253.238
3151,19838,848.943,1208.506,757.902,1813.45,317.855,1592.858,297.441,706.001,228742458.7,566040.277,3796.632,636242.33,3569.328,0.702,5.705,0.175,0.468,0.219,0.187,0.493,0.89,0.11,0.94,0.982,0,2264161.11,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.393,0.418,2.384,0.419,2544969.32,537.879,0.718,367.398,1183.519,0,48.378,5.355,1677.388,177.709
3232,20714,722.561,971.183,711.952,1191.03,203.811,1219.481,186.922,705.643,90489908,410052.031,3051.061,470952.004,2757.642,0.744,5.844,0.171,0.607,0.368,0.153,0.554,0.871,0.129,0.904,1.689,0,1640208.125,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.673,0.598,3.493,0.286,1883808.017,457.882,0.776,654.928,793.997,0,59.412,6.524,1405.34,351.041
1628,10994,631.058,857.286,722.999,1285.522,275.729,1213.045,255.377,705.625,134183049,312772.483,2693.243,336787.105,2621.917,0.736,4.662,0.214,0.491,0.241,0.211,0.542,0.929,0.071,0.974,0.882,0,1251089.931,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.778,0.562,2.622,0.381,1347148.418,499.364,0.782,276.928,1075.586,0,42.069,4.75,1177.419,214.028
3476,26789,732.15,875.162,700.846,1130.307,227.743,1078.395,207.613,705.555,94463358.35,421007.544,2749.404,440157.771,2668.455,0.837,4.963,0.201,0.648,0.42,0.193,0.7,0.956,0.044,0.971,1.635,0,1684030.175,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.613,0.62,3.077,0.325,1760631.084,464.295,0.772,646.08,1035.73,0,43.333,5.194,979.19,275.787
3205,20483,1049.136,1620.855,744.382,2243.787,221.712,2254.468,200.421,705.435,193894865.2,864477.515,5092.067,978935.48,4614.056,0.647,10.12,0.099,0.468,0.219,0.089,0.419,0.883,0.117,0.906,1.738,0,3457910.061,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.014,0.332,3.357,0.298,3915741.92,483.047,0.736,742.996,2080.125,0,53.091,11.249,2525.185,450.219
1687,11230,997.745,1325.855,735.983,1864.816,522.578,1696.41,499.133,705.035,375537806.1,781860.352,4165.297,825802.267,3976.534,0.753,3.568,0.28,0.535,0.286,0.294,0.566,0.947,0.053,0.955,0.802,0,3127441.406,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.534,0.395,1.408,0.71,3303209.066,629.281,0.697,724.123,1741.549,0,42.759,3.399,1682.238,505.829
2264,14045,781.817,1043.19,736.148,1484.566,278.103,1488.731,261.972,704.867,159136135.3,480065.584,3277.278,510838.33,3146.066,0.749,5.338,0.187,0.527,0.277,0.176,0.562,0.94,0.06,0.96,1.163,0,1920262.337,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.017,0.496,2.647,0.378,2043353.319,507.125,0.735,279.051,1437.96,0,58.462,5.683,1323.754,305.969
32,6709,714.137,927.556,728.099,1413.446,259.496,1419.32,234.255,704.442,139829384.3,400546.163,2914.002,415008.813,2869.145,0.77,5.447,0.184,0.505,0.255,0.165,0.593,0.965,0.035,0.985,1.092,0,1602184.653,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.941,0.515,2.806,0.356,1660035.253,493.797,0.754,398.459,1410.845,0,48.667,6.059,1295.989,204.458
2962,18542,663.798,832.084,721.237,1152.118,246.214,1129.943,231.052,704.222,107124015.3,346067.876,2614.07,373191.476,2542.448,0.798,4.679,0.214,0.576,0.332,0.204,0.636,0.927,0.073,0.973,1.22,0,1384271.502,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.597,0.626,2.929,0.341,1492765.903,483.726,0.76,725.479,988.846,0,37,4.89,1012.749,243.877
962,8686,679.745,866.767,725.79,1105.526,397.659,898.857,328.37,703.906,167066762.5,362895.668,2723.028,406688.124,2584.494,0.784,2.78,0.36,0.615,0.378,0.365,0.615,0.892,0.108,0.949,0.825,0,1451582.67,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.523,0.657,1.825,0.548,1626752.496,561.725,0.666,584.958,940.434,0,48.846,2.737,1153.3,366.569
449,7717,483.556,616.977,712.519,859.44,92.793,823.966,86.464,703.8,29752688.35,183646.649,1938.289,194246.292,1913.287,0.784,9.262,0.108,0.563,0.317,0.105,0.614,0.945,0.055,0.987,2.303,0,734586.596,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.206,0.829,7.679,0.13,776985.168,402.656,0.761,92.959,739.805,0,50,9.53,775.263,167.686
1729,11360,571.239,673.84,653.878,872.083,189.032,777.437,185.623,703.259,56440105.36,256286.144,2116.932,271859.676,2057.224,0.848,4.613,0.217,0.655,0.429,0.239,0.719,0.943,0.057,0.972,1.555,0,1025144.577,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.334,0.75,3.459,0.289,1087438.703,421.455,0.799,513.501,763.15,0,42.308,4.188,741.879,518.974
3465,26327,635.39,816.31,771.336,937.653,218.492,826.647,207.799,703.242,82740965.14,317081.69,2564.513,357751.995,2323.048,0.778,4.291,0.233,0.678,0.459,0.251,0.606,0.886,0.114,0.906,1.548,0,1268326.759,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.216,0.823,3.53,0.283,1431007.981,494.914,0.698,701.837,766.073,0,59.722,3.978,1193.662,301.826
3495,29258,776.623,1062.999,755.592,1474.075,379.962,1467.418,362.596,702.724,221587671.4,473707.318,3339.509,512679.458,3194.868,0.731,3.88,0.258,0.527,0.278,0.247,0.534,0.924,0.076,0.957,0.846,0,1894829.273,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.951,0.513,1.989,0.503,2050717.831,567.777,0.699,756.458,1371.306,0,49.655,4.047,1433.949,505.82
2969,18625,929.589,1425.24,806.689,1680.282,592.474,1464.395,503.574,702.506,420490782,678690.195,4477.524,770648.897,3656.224,0.652,2.836,0.353,0.553,0.306,0.344,0.425,0.881,0.119,0.817,0.682,0,2714760.78,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.083,0.48,1.362,0.734,3082595.587,699.582,0.662,742.687,1506.002,0,73.22,2.908,2321.855,267.544
3294,21053,613.7,768.747,753.998,955.959,182.342,906.866,167.208,702.371,68816850.25,295802.891,2415.089,316493.332,2276.71,0.798,5.243,0.191,0.642,0.412,0.184,0.637,0.935,0.065,0.943,1.697,0,1183211.565,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.268,0.789,4.135,0.242,1265973.33,468.17,0.716,388.986,932.894,0,52.857,5.424,1027.501,403.593
1132,9148,898.505,1091.055,713.921,1465.921,286.238,1576.438,290.687,702.241,156850796.5,634060.323,3427.649,658396.125,3371.512,0.824,5.121,0.195,0.613,0.376,0.184,0.678,0.963,0.037,0.984,1.511,0,2536241.293,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.053,0.487,2.494,0.401,2633584.499,500.08,0.842,286.837,1442.22,0,31.053,5.423,1324.904,262.927
3345,21665,688.37,840.647,730.779,876.525,436.805,818.568,397.447,702.189,146499833.8,372163.981,2640.97,418051.69,2386.188,0.819,2.007,0.498,0.785,0.617,0.486,0.671,0.89,0.11,0.904,0.972,0,1488655.925,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.199,0.834,1.673,0.598,1672206.759,583.792,0.726,715.064,812.35,0,53.929,2.06,1026.352,405.95
1247,9501,766.215,1098.595,786.66,1273.383,238.132,1134.335,203.737,701.98,124899956.2,461095.78,3451.34,543244.6,2883.826,0.697,5.347,0.187,0.602,0.362,0.18,0.486,0.849,0.151,0.836,1.521,0,1844383.121,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.619,0.618,3.303,0.303,2172978.401,512.396,0.665,613.941,1251.36,0,67.843,5.568,1728.248,307.985
136,7117,808.905,1222.795,726.507,1905.549,318.029,1842.071,296.581,701.405,230528610,513907.373,3841.524,568365.037,3728.397,0.662,5.992,0.167,0.424,0.18,0.161,0.438,0.904,0.096,0.971,0.848,0,2055629.492,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.623,0.381,2.284,0.438,2273460.15,522.268,0.717,449.17,1466.615,0,38.5,6.211,1787.508,314.574
1464,10387,711.113,979.712,776.957,1213.031,488.391,1102.979,507.355,701.384,241010210.7,397161.961,3077.856,485329.002,2875.465,0.726,2.484,0.403,0.586,0.344,0.46,0.527,0.818,0.182,0.934,0.67,0,1588647.842,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.561,0.641,1.591,0.629,1941316.009,632.674,0.652,489.023,1155.678,0,38.333,2.174,1243.684,397.235
1420,10174,680.93,844.202,736.223,1094.142,303.769,1036.12,289.977,701.144,128122565.1,364162.415,2652.137,400784.314,2521.681,0.807,3.602,0.278,0.622,0.387,0.28,0.651,0.909,0.091,0.951,1.096,0,1456649.661,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.486,0.673,2.424,0.413,1603137.255,519.996,0.75,303.818,949.541,0,46.154,3.573,1041.254,381.802
3366,22689,715.271,901.307,647.731,1054.284,205.484,1044.186,178.085,701.042,73473295.91,401819.676,2831.54,434538.275,2624.133,0.794,5.131,0.195,0.678,0.46,0.171,0.63,0.925,0.075,0.927,1.855,0,1607278.705,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.628,0.614,3.152,0.317,1738153.1,426.608,0.85,619.333,953.406,0,57.188,5.863,1219.924,404.491
1238,9494,710.387,972.776,759.444,1167.246,602.458,1070.167,539.89,701.041,279629693.9,396351.278,3056.065,491673.35,2766.991,0.73,1.937,0.516,0.609,0.37,0.504,0.533,0.806,0.194,0.905,0.564,0,1585405.111,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.537,0.651,1.261,0.793,1966693.401,680.951,0.623,734.987,763.196,0,52.5,1.982,1349.291,368.006
2174,13580,753.337,1176.252,797.096,1443.766,269.945,1423.227,243.794,701.01,162660212.3,445726.186,3695.306,527340.293,3103.282,0.64,5.348,0.187,0.522,0.272,0.171,0.41,0.845,0.155,0.84,1.144,0,1782904.744,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.811,0.552,2.953,0.339,2109361.172,533.521,0.755,387.844,1435.556,0,71.22,5.838,1824.397,259.853
3379,23494,829.073,942.297,735.982,1187.341,527.236,1238.225,493.616,700.985,241238061.9,539853.215,2960.315,564102.173,2904.168,0.88,2.252,0.444,0.698,0.488,0.399,0.774,0.957,0.043,0.981,0.862,0,2159412.861,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.613,0.62,1.396,0.716,2256408.691,631.609,0.796,597.002,1186.533,0,40.833,2.508,897.669,627.954
2864,17444,669.361,808.762,714.879,1036.546,252.623,1005.009,217.035,700.636,98014905.01,351892.948,2540.799,377328.783,2388.36,0.828,4.103,0.244,0.646,0.417,0.216,0.685,0.933,0.067,0.94,1.344,0,1407571.793,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.45,0.69,2.83,0.353,1509315.133,483.751,0.765,720.361,844.909,0,54.667,4.631,959.537,485.115
2529,15543,633.684,780.118,717.034,1025.614,250.45,1010.589,240.636,700.615,96436782.86,315380.812,2450.812,341907.65,2354.388,0.812,4.095,0.244,0.618,0.382,0.238,0.66,0.922,0.078,0.961,1.228,0,1261523.247,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.43,0.699,2.863,0.349,1367630.601,483.742,0.742,576.555,832.042,0,51.364,4.2,932.388,257.695
2799,17080,605.404,744.552,698.374,893.883,312.268,834.176,301.65,700.545,102069248.3,287859.41,2339.078,308967.769,2228.388,0.813,2.863,0.349,0.677,0.459,0.362,0.661,0.932,0.068,0.953,1.031,0,1151437.64,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.28,0.781,2.236,0.447,1235871.077,505.321,0.739,312.501,808.752,0,45.333,2.765,892.333,378.541
3315,21145,649.849,782.793,709.9,1061.983,213.641,1054.985,209.326,700.464,84332881.08,331676.99,2459.216,343676.776,2436.89,0.83,4.971,0.201,0.612,0.374,0.198,0.689,0.965,0.035,0.991,1.462,0,1326707.959,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.496,0.668,3.323,0.301,1374707.103,461.77,0.793,396.817,1038.447,0,32.857,5.04,977.057,196.455
310,7425,597.751,747.406,719.051,1012.688,197.312,1029.596,171.357,700.289,75229263.53,280627.31,2348.045,303306.848,2229.56,0.8,5.132,0.195,0.59,0.348,0.166,0.64,0.925,0.075,0.95,1.404,0,1122509.241,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.408,0.71,3.644,0.274,1213227.391,458.181,0.771,248.244,766.96,0,55,6.008,1121.953,387.766
3127,19662,748.352,947.445,703.578,1336.776,347.035,1246.334,333.18,700.08,170900076.9,439847.201,2976.485,462438.971,2897.17,0.79,3.852,0.26,0.56,0.313,0.267,0.624,0.951,0.049,0.973,0.948,0,1759388.804,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.9,0.526,2.027,0.493,1849755.883,525.306,0.708,703.713,1239.344,0,41.333,3.741,1145.734,332.807
3301,21078,688.201,758.249,705.061,865.779,531.562,874.84,531.076,699.878,169897550.3,371980.578,2382.11,388234.317,2334.234,0.908,1.629,0.614,0.795,0.632,0.607,0.824,0.958,0.042,0.98,0.808,0,1487922.311,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.228,0.814,1.326,0.754,1552937.269,618.312,0.811,532.33,854.476,0,36.316,1.647,0,0
2527,15536,689.582,856.484,767.478,1062.111,278.086,1038.906,246.114,699.734,118689628.6,373475.432,2690.723,400068.253,2563.623,0.805,3.819,0.262,0.649,0.422,0.237,0.648,0.934,0.066,0.953,1.264,0,1493901.73,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.384,0.723,2.76,0.362,1600273.013,522.782,0.713,402.9,1045.629,0,57.586,4.221,1252.715,394.967
3393,24010,757.579,943.599,751.794,1112.252,254.702,1118.086,243.318,699.655,111514955.7,450760.692,2964.404,488978.773,2682.379,0.803,4.367,0.229,0.681,0.464,0.218,0.645,0.922,0.078,0.905,1.591,0,1803042.769,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.479,0.676,2.952,0.339,1955915.093,503.248,0.768,499.154,934.606,0,56.757,4.595,1262.395,428.24
2557,15685,646.083,800.597,710.467,1027.96,156.999,957.426,144.666,699.593,60036317.84,327843.547,2515.15,351166.636,2283.881,0.807,6.548,0.153,0.629,0.395,0.151,0.651,0.934,0.066,0.908,2.031,0,1311374.187,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.447,0.691,4.525,0.221,1404666.543,433.733,0.725,615.972,743.527,0,60.909,6.618,1160.585,339.972
1375,9982,654.836,833.154,726.027,1066.003,349.559,1054.168,309.795,699.537,141654353.4,336787.194,2617.431,373048.306,2470.826,0.786,3.05,0.328,0.614,0.377,0.294,0.618,0.903,0.097,0.944,0.904,0,1347148.776,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.468,0.681,2.077,0.481,1492193.222,537.793,0.754,733.088,788.602,0,53.125,3.403,1059.872,306.809
1141,9173,730.299,883.849,721.719,1122.688,284.522,1062.114,260.579,699.496,120709532.9,418881.088,2776.695,449798.584,2602.01,0.826,3.946,0.253,0.65,0.423,0.245,0.683,0.931,0.069,0.937,1.311,0,1675524.354,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.556,0.643,2.537,0.394,1799194.336,503.121,0.806,481.878,965.541,0,58.667,4.076,1153.243,468.801
1216,9393,701.882,754.914,682.557,937.465,276.688,914.177,247.991,699.241,92700643.06,386917.323,2371.633,398018.032,2341.73,0.93,3.388,0.295,0.749,0.561,0.271,0.864,0.972,0.028,0.987,1.492,0,1547669.291,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.373,0.728,2.467,0.405,1592072.129,479.622,0.768,682.138,870.162,0,35,3.686,687.12,216.056
1739,11415,606.384,833.343,746.184,1030.031,121.173,939.743,101.354,699.183,48764165.97,288792.104,2618.023,323006.213,2321.005,0.728,8.501,0.118,0.589,0.347,0.108,0.529,0.894,0.106,0.887,2.314,0,1155168.414,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.38,0.724,6.158,0.162,1292024.851,433.679,0.764,620.346,808.585,0,70.811,9.272,1682.598,235.285
3283,20996,645.302,898.474,704.137,1644.474,260.211,1549.596,220.201,699.172,157764130.7,327051.699,2822.64,361565.56,2719.118,0.718,6.32,0.158,0.392,0.154,0.142,0.516,0.905,0.095,0.963,0.764,0,1308206.797,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.335,0.428,2.706,0.37,1446262.24,482.174,0.728,352.081,881.387,0,52.667,7.037,1469.689,416.201
1728,11361,649.52,927.404,741.958,1403.762,318.037,1337.493,262.614,698.847,173440040.2,331340.939,2913.525,372823.149,2712.049,0.7,4.414,0.227,0.463,0.214,0.196,0.491,0.889,0.111,0.931,0.742,0,1325363.755,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.892,0.529,2.333,0.429,1491292.596,529.998,0.679,749.454,841.068,0,54.8,5.093,1445.07,328.731
1421,10174,792.216,919.882,739.304,1311.622,482.476,1258.537,454.687,698.615,244966374.3,492920.697,2889.893,511364.281,2858.059,0.861,2.719,0.368,0.604,0.365,0.361,0.742,0.964,0.036,0.989,0.779,0,1971682.787,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.774,0.564,1.532,0.653,2045457.125,610.89,0.736,638.046,1278.242,0,31.053,2.768,1012.022,488.181
2244,13913,686.494,995.027,710.145,1212.073,111.334,1129.507,105.763,698.526,50176867.72,370137.513,3125.97,413556.874,2704.794,0.69,10.887,0.092,0.566,0.321,0.094,0.476,0.895,0.105,0.865,2.743,0,1480550.051,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.707,0.586,6.378,0.157,1654227.495,410.74,0.693,710.158,1012.643,0,70.741,10.68,1617.499,297.572
766,8275,929.691,1178.859,746.619,2003.918,587.386,1831.706,560.01,698.274,460151701.9,678839.326,3703.493,715175.331,3645.983,0.789,3.412,0.293,0.464,0.215,0.306,0.622,0.949,0.051,0.984,0.577,0,2715357.304,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.684,0.373,1.271,0.787,2860701.323,667.002,0.677,619.242,1256.212,0,37.5,3.271,1761.83,528.515
1695,11245,721.292,898.08,707.238,1078.081,629.965,907.543,592.155,698.122,251496260.6,408612.788,2821.402,445072.591,2607.623,0.803,1.711,0.584,0.669,0.448,0.652,0.645,0.918,0.082,0.924,0.602,0,1634451.151,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.524,0.656,1.123,0.891,1780290.365,668.601,0.661,744.156,745.291,0,50,1.533,1140.399,371.733
1592,10898,569.801,739.327,740.254,976.623,257.512,941.793,204.42,698.002,97477311.26,254997.373,2322.664,285509.109,2274.941,0.771,3.793,0.264,0.583,0.34,0.217,0.594,0.893,0.107,0.979,1.014,0,1019989.491,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.319,0.758,2.875,0.348,1142036.438,498.883,0.71,741.12,835.375,0,43.333,4.607,932.701,121.295
890,8532,614.956,725.906,732.185,915.749,235.013,904.529,228.071,697.827,82506225.38,297014.803,2280.503,314629.912,2223.131,0.847,3.897,0.257,0.672,0.451,0.252,0.718,0.944,0.056,0.975,1.38,0,1188059.211,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.251,0.8,3.116,0.321,1258519.65,483.599,0.782,242.779,888.433,0,47.083,3.966,882.77,492.174
2743,16726,710.145,856.11,719.144,1074.011,387.851,1010.805,374.817,697.741,156851365.2,396080.762,2689.549,429419.875,2538.327,0.83,2.769,0.361,0.661,0.437,0.371,0.688,0.922,0.078,0.944,0.951,0,1584323.049,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.493,0.67,1.854,0.539,1717679.501,553.497,0.736,389.104,922.11,0,53.684,2.697,1007.125,401.75
2530,15547,1031.697,1943.151,870.179,1993.582,782.932,1934.507,599.817,697.493,711156520.3,835976.243,6104.589,1077407.956,4410.564,0.531,2.546,0.393,0.518,0.268,0.31,0.282,0.776,0.224,0.722,0.536,0,3343904.972,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.291,0.436,1.111,0.9,4309631.824,826.555,0.586,792.795,1833.61,0,74.103,3.225,3275.666,267.733
1212,9377,642.582,889.286,791.309,1223.729,187.556,1224.444,172.504,697.428,95095683.16,324299.574,2793.773,353376.418,2724.643,0.723,6.525,0.153,0.525,0.276,0.141,0.522,0.918,0.082,0.975,1.413,0,1297198.296,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.546,0.647,4.219,0.237,1413505.673,489.432,0.715,187.613,1150.419,0,36.842,7.098,1269.853,410.265
2344,14527,690.433,803.644,727.975,1048.026,151.293,1006.424,143.799,697.373,60437609.08,374397.397,2524.724,393384.099,2427.161,0.859,6.927,0.144,0.659,0.434,0.143,0.738,0.952,0.048,0.961,2.361,0,1497589.588,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.44,0.695,4.812,0.208,1573536.396,439.634,0.774,734.99,779.242,0,46.25,6.999,951.152,118.738
2633,16104,628.109,748.731,735.262,957.44,298.754,932.135,272.832,696.864,110120141,309855.64,2352.209,331949.83,2246.992,0.839,3.205,0.312,0.656,0.43,0.293,0.704,0.933,0.067,0.955,1.083,0,1239422.56,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.302,0.768,2.461,0.406,1327799.32,517.008,0.764,502.283,784.671,0,45.263,3.417,860.831,564.071
303,7409,724.887,1108.685,760.407,1142.484,304.312,1062.765,295.847,696.85,138424610.1,412696.6,3483.037,482529.372,2698.719,0.654,3.754,0.266,0.634,0.403,0.278,0.427,0.855,0.145,0.775,1.187,0,1650786.4,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.502,0.666,2.499,0.4,1930117.488,532.359,0.733,640.837,999.46,0,75.283,3.592,2149.356,212.031
2885,17588,838.543,1261.772,735.093,2143.344,377.698,2309.686,328.167,696.811,311585975.3,552255.75,3963.972,628747.94,3840.014,0.665,5.675,0.176,0.391,0.153,0.142,0.442,0.878,0.122,0.969,0.682,0,2209022.999,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.916,0.343,1.946,0.514,2514991.76,556.396,0.81,649.797,1147.326,0,42,7.038,2053.625,324.637
1167,9225,581.171,810.924,757.285,1141.509,179.871,1054.041,156.535,696.766,81413989.85,265276.253,2547.594,303015.918,2373.942,0.717,6.346,0.158,0.509,0.259,0.149,0.514,0.875,0.125,0.932,1.292,0,1061105.013,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.507,0.663,4.21,0.238,1212063.67,468.578,0.707,628.927,863.822,0,60.857,6.734,1273.692,364.119
1828,11844,855.928,1233.091,743.336,1751.757,379.411,1726.053,355.647,696.673,258682716.2,575393.379,3873.868,675502.777,3729.366,0.694,4.617,0.217,0.489,0.239,0.206,0.482,0.852,0.148,0.963,0.866,0,2301573.515,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.357,0.424,1.959,0.51,2702011.108,561.373,0.784,399.265,1658.144,0,35.6,4.853,1645.656,346.172
