Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width,Krumbein Rnd
 , ,mm,mm,mm,mm,mm,mm,mm,mm,mm≥,mm≤,mm,mm≤,mm, , , , , , , , , , , , , , ,mm≤, , , , , , , , , , , ,mm≤,mm, , ,mm,mm, 
591,16235,1.627,2.288,1.517,4.118,0.902,4.161,0.834,1.409,2.95,2.079,7.188,2.337,6.955,0.711,4.567,0.219,0.395,0.156,0.2,0.506,0.89,0.11,0.968,0.56,0,0.169,0,8.317,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.714,0.368,1.682,0.594,9.346,1.209,40.952,4.989,3.832,0.686,0.496
80,9037,1.58,2.003,1.3,1.948,1.3,1.955,1.29,1.29,1.725,1.962,6.291,2.09,5.378,0.789,1.498,0.668,0.811,0.658,0.66,0.623,0.939,0.061,0.855,0.774,0,0.587,0,7.847,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.498,0.668,1,1,8.36,1.3,61.714,1.516,2.288,0.857,0.351
4265,16914,1.58,2.357,1.095,3.987,0.743,3.639,0.725,1.055,1.699,1.96,7.405,2.022,7.365,0.67,5.365,0.186,0.396,0.157,0.199,0.449,0.969,0.031,0.995,0.661,0,0.248,0,7.839,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.641,0.275,1.473,0.679,8.09,0.919,33.636,5.018,3.704,0.502,0.508
1392,16384,1.572,1.812,1.471,2.309,0.633,2.321,0.575,1.456,1.126,1.942,5.694,2.066,5.483,0.868,3.645,0.274,0.681,0.464,0.248,0.753,0.94,0.06,0.963,1.328,0,0.352,0.089,7.767,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.569,0.637,2.323,0.431,8.263,1.052,55.417,4.039,2.396,0.94,0.669
338,16108,1.527,2.21,1.131,2.946,1.131,2.895,1.015,1.015,1.974,1.832,6.943,2.194,6.789,0.691,2.604,0.384,0.518,0.269,0.351,0.478,0.835,0.165,0.978,0.55,0,0.284,0,7.328,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.604,0.384,1,1,8.775,1.131,28.824,2.852,2.805,0.653,0.535
73,8497,1.513,1.968,0.958,2.692,0.958,2.657,0.918,0.918,1.292,1.799,6.184,1.996,6.113,0.769,2.811,0.356,0.562,0.316,0.345,0.591,0.901,0.099,0.989,0.698,0,0.226,0,7.196,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.811,0.356,1,1,7.984,0.958,28.571,2.895,2.308,0.779,0.553
71,8495,1.511,1.915,1.003,2.592,1.003,2.528,0.958,0.958,1.365,1.794,6.017,1.978,5.957,0.789,2.585,0.387,0.583,0.34,0.379,0.622,0.907,0.093,0.99,0.69,0,0.195,0,7.175,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.585,0.387,1,1,7.913,1.003,24.667,2.638,2.163,0.829,0.575
617,16244,1.511,1.866,1.54,2.279,1.134,2.185,1.096,1.483,2.083,1.794,5.862,2.005,5.626,0.81,2.01,0.498,0.663,0.44,0.502,0.656,0.894,0.106,0.96,0.694,0,0.171,0.086,7.174,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.48,0.676,1.358,0.736,8.022,1.337,52.105,1.994,2.083,0.826,0.575
62,8486,1.505,1.961,0.907,2.615,0.907,2.823,0.844,0.844,1.125,1.779,6.161,1.935,6.107,0.767,2.884,0.347,0.576,0.331,0.299,0.589,0.919,0.081,0.991,0.75,0,0.263,0,7.116,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.884,0.347,1,1,7.742,0.907,23.333,3.344,2.288,0.777,0.861
1548,16416,1.505,1.755,1.236,2.24,1.236,2.07,1.172,1.172,1.791,1.779,5.514,1.804,5.477,0.857,1.812,0.552,0.672,0.451,0.566,0.735,0.986,0.014,0.993,0.643,0,0.528,0,7.115,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.812,0.552,1,1,7.214,1.236,27.5,1.766,1.707,1.042,0.442
1544,16415,1.482,1.751,1.216,2.227,1.216,2.049,1.142,1.142,1.725,1.724,5.502,1.759,5.414,0.846,1.831,0.546,0.665,0.443,0.557,0.716,0.98,0.02,0.984,0.637,0,0.531,0,6.897,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.831,0.546,1,1,7.035,1.216,30,1.795,1.738,0.992,0.787
4921,17252,1.478,1.869,1.224,2.825,0.421,2.704,0.422,1.151,0.762,1.715,5.871,1.828,5.78,0.791,6.716,0.149,0.523,0.274,0.156,0.625,0.938,0.062,0.985,1.443,0,0.158,0,6.86,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.308,0.433,2.91,0.344,7.312,0.822,36,6.414,2.341,0.829,0.681
170,15504,1.446,1.545,1.462,2.242,0.943,2.154,0.928,1.43,1.619,1.642,4.853,1.68,4.811,0.936,2.377,0.421,0.645,0.416,0.431,0.876,0.978,0.022,0.991,0.776,0,0.153,0.035,6.57,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.534,0.652,1.549,0.645,6.719,1.203,37.273,2.321,0,0,0.548
4924,17260,1.434,1.832,1.249,2.877,0.503,2.676,0.49,1.173,0.948,1.615,5.755,1.733,5.665,0.783,5.714,0.175,0.498,0.248,0.183,0.613,0.932,0.068,0.984,1.115,0,0.154,0,6.461,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.303,0.434,2.482,0.403,6.93,0.876,36.842,5.461,2.448,0.872,0.618
4052,16855,1.415,1.753,1.659,2.394,0.318,2.383,0.281,1.578,0.661,1.572,5.508,1.664,5.403,0.807,7.535,0.133,0.591,0.349,0.118,0.651,0.945,0.055,0.981,2.068,0,0.428,0.336,6.289,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.443,0.693,5.223,0.191,6.658,0.989,37.778,8.478,2.15,0.414,0.608
75,8499,1.413,1.678,1.118,2.125,1.118,1.917,1.102,1.102,1.39,1.567,5.272,1.648,5.17,0.842,1.901,0.526,0.665,0.442,0.575,0.709,0.951,0.049,0.981,0.66,0,0.187,0,6.269,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.901,0.526,1,1,6.591,1.118,36.364,1.74,1.717,0.913,0.455
168,15500,1.4,1.623,1.356,2.103,0.703,2.088,0.695,1.315,1.049,1.539,5.099,1.58,5.031,0.863,2.994,0.334,0.666,0.443,0.333,0.744,0.974,0.026,0.987,1.041,0,0.187,0,6.157,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.552,0.644,1.929,0.518,6.32,1.029,31.429,3.003,1.717,0.657,0.633
1553,16417,1.399,1.675,1.067,2.242,1.067,2.065,0.989,0.989,1.338,1.536,5.263,1.568,5.196,0.835,2.1,0.476,0.624,0.389,0.479,0.697,0.98,0.02,0.987,0.642,0,0.477,0,6.145,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.1,0.476,1,1,6.271,1.067,33.571,2.088,1.703,0.902,0.558
167,15496,1.367,1.524,1.484,2.234,0.744,2.225,0.744,1.458,1.291,1.468,4.789,1.506,4.742,0.897,3.003,0.333,0.612,0.375,0.334,0.804,0.975,0.025,0.99,0.884,0,0.166,0,5.872,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.505,0.664,1.995,0.501,6.025,1.114,32.222,2.991,1.598,1.05,0.656
61,8485,1.329,1.848,0.716,2.651,0.716,2.714,0.68,0.68,0.711,1.388,5.807,1.439,5.786,0.719,3.704,0.27,0.501,0.251,0.25,0.517,0.964,0.036,0.997,0.731,0,0.211,0,5.551,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.704,0.27,1,1,5.755,0.716,28.182,3.992,2.285,0.607,0.57
172,15507,1.326,1.565,1.471,2.149,0.429,2.319,0.445,1.459,0.71,1.381,4.917,1.415,4.884,0.847,5.012,0.2,0.617,0.381,0.192,0.718,0.976,0.024,0.993,1.498,0,0.208,0,5.523,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.461,0.684,3.43,0.292,5.659,0.95,33,5.209,1.918,0.413,0.712
657,16250,1.317,1.741,1.57,2.278,0.512,2.015,0.425,1.443,0.958,1.363,5.471,1.499,5.341,0.756,4.451,0.225,0.578,0.334,0.211,0.572,0.909,0.091,0.976,1.169,0,0.412,0.226,5.45,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.45,0.689,3.069,0.326,5.998,1.041,62.857,4.737,2.262,0.813,0.621
622,16241,1.301,1.753,1.56,2.344,0.58,2.013,0.485,1.445,1.11,1.329,5.508,1.449,5.385,0.742,4.044,0.247,0.555,0.308,0.241,0.551,0.917,0.083,0.978,0.978,0,0.386,0.125,5.317,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.503,0.665,2.691,0.372,5.796,1.07,39.333,4.148,2.268,0.875,0.49
1329,16377,1.29,1.451,1.09,1.602,1.09,1.478,1.182,1.182,0.996,1.307,4.558,1.382,4.436,0.889,1.47,0.68,0.805,0.649,0.8,0.791,0.946,0.054,0.973,0.749,0,0.37,0,5.228,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.47,0.68,1,1,5.527,1.09,43.75,1.251,0,0,0.58
169,15502,1.261,1.443,1.325,1.853,0.53,1.97,0.553,1.305,0.682,1.249,4.535,1.274,4.501,0.874,3.496,0.286,0.681,0.463,0.281,0.763,0.98,0.02,0.993,1.272,0,0.196,0,4.997,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.398,0.715,2.5,0.4,5.097,0.928,23.846,3.564,1.577,0.533,0.611
87,9818,1.259,1.479,1.243,1.372,1.243,1.313,1.218,1.218,1.109,1.245,4.647,1.331,4.15,0.851,1.105,0.905,0.918,0.842,0.928,0.725,0.936,0.064,0.893,0.73,0,0.599,0,4.981,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.105,0.905,1,1,5.325,1.243,50.833,1.078,1.484,0.839,0.375
4273,16916,1.24,1.363,1.145,1.786,1.054,1.545,1.05,1.141,1.129,1.208,4.282,1.257,4.16,0.91,1.694,0.59,0.695,0.483,0.679,0.828,0.961,0.039,0.972,0.642,0,0.267,0,4.834,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.559,0.641,1.086,0.92,5.028,1.1,39.333,1.472,1.36,0.997,0.628
3835,16798,1.23,1.497,0.94,2.097,0.885,1.938,0.889,0.914,0.913,1.188,4.703,1.248,4.655,0.822,2.369,0.422,0.586,0.344,0.459,0.675,0.952,0.048,0.99,0.64,0,0.411,0.842,4.751,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.232,0.448,1.061,0.942,4.991,0.912,38.182,2.181,1.707,0.759,0.557
630,16248,1.2,1.465,1.16,1.744,0.786,1.718,0.781,1.079,0.832,1.131,4.602,1.227,4.434,0.819,2.219,0.451,0.688,0.474,0.455,0.671,0.922,0.078,0.963,0.826,0,0.297,0,4.525,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.503,0.665,1.477,0.677,4.908,0.973,47.857,2.199,1.622,0.779,0.721
1348,16378,1.191,1.515,1.36,2.337,0.493,2.299,0.446,1.281,0.821,1.114,4.759,1.208,4.681,0.786,4.737,0.211,0.51,0.26,0.194,0.618,0.922,0.078,0.984,0.966,0,0.321,0,4.455,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.719,0.582,2.756,0.363,4.833,0.926,47.778,5.159,2.073,0.3,0.739
4926,17265,1.191,1.428,1.235,1.835,0.575,1.855,0.561,1.162,0.683,1.114,4.487,1.168,4.438,0.834,3.189,0.314,0.649,0.421,0.303,0.695,0.953,0.047,0.989,1.055,0,0.169,0,4.454,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.485,0.673,2.147,0.466,4.672,0.905,35.833,3.303,1.572,0.504,0.539
89,9820,1.149,1.357,1.025,1.343,1.025,1.342,0.988,0.988,0.739,1.036,4.265,1.097,3.81,0.846,1.31,0.763,0.855,0.731,0.736,0.716,0.944,0.056,0.893,0.753,0,0.497,0,4.145,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.31,0.763,1,1,4.389,1.025,55.217,1.358,1.383,0.749,0.534
157,13502,1.126,1.573,1.02,1.38,1.02,1.298,0.996,0.996,0.751,0.995,4.941,1.137,3.934,0.716,1.353,0.739,0.816,0.666,0.767,0.512,0.875,0.125,0.796,0.708,0,0.643,0,3.981,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.353,0.739,1,1,4.548,1.02,77.143,1.303,1.964,0.507,0.294
552,16227,1.118,1.261,0.983,1.699,0.928,1.572,0.866,0.905,0.811,0.982,3.961,1.01,3.926,0.887,1.831,0.546,0.658,0.433,0.551,0.786,0.972,0.028,0.991,0.623,0,0.282,0,3.928,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.729,0.578,1.059,0.944,4.04,0.955,51.667,1.815,1.134,0.918,0.64
4922,17258,1.106,1.237,0.995,1.516,0.963,1.493,0.957,0.979,0.76,0.96,3.885,1.018,3.822,0.894,1.574,0.635,0.73,0.532,0.641,0.8,0.944,0.056,0.984,0.658,0,0.167,0.038,3.841,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.523,0.657,1.033,0.968,4.071,0.979,38.889,1.56,0,0,0.579
3857,16789,1.083,1.423,1.179,1.847,0.263,1.783,0.244,1.139,0.299,0.921,4.472,1.006,4.236,0.761,7.037,0.142,0.586,0.344,0.137,0.579,0.916,0.084,0.947,1.899,0,0.513,0.308,3.685,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.568,0.638,4.489,0.223,4.025,0.721,63.913,7.296,2.532,0.498,0.659
4298,16909,1.077,1.22,1.188,1.513,0.675,1.496,0.709,1.135,0.635,0.911,3.833,0.969,3.77,0.883,2.243,0.446,0.712,0.507,0.474,0.779,0.94,0.06,0.984,0.892,0,0.274,0.321,3.644,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.273,0.785,1.761,0.568,3.878,0.932,44.615,2.11,1.285,0.939,0.674
1366,16386,1.064,1.182,0.957,1.552,0.858,1.439,0.827,0.912,0.667,0.889,3.712,0.924,3.65,0.9,1.809,0.553,0.686,0.47,0.575,0.811,0.963,0.037,0.983,0.668,0,0.4,0,3.557,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.622,0.616,1.115,0.897,3.695,0.907,40,1.74,0,0,0.836
329,16092,1.063,1.587,0.774,2.582,0.297,2.556,0.289,0.726,0.311,0.888,4.986,0.926,4.948,0.67,8.697,0.115,0.412,0.17,0.113,0.449,0.959,0.041,0.992,1.158,0,0.437,0.298,3.551,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.335,0.3,2.607,0.384,3.705,0.536,46.364,8.856,2.349,0.238,0.629
205,15933,1.051,1.349,1.025,2.03,0.466,2.019,0.438,0.955,0.507,0.868,4.237,0.902,4.208,0.78,4.36,0.229,0.518,0.268,0.217,0.608,0.963,0.037,0.993,0.918,0,0.367,0.242,3.473,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.981,0.505,2.201,0.454,3.607,0.745,44.667,4.605,1.834,0.349,0.698
3803,16795,1.048,1.214,0.81,1.472,0.81,1.452,0.812,0.812,0.506,0.863,3.815,0.919,3.783,0.863,1.817,0.55,0.712,0.507,0.559,0.745,0.939,0.061,0.991,0.724,0,0.36,0,3.453,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.817,0.55,1,1,3.675,0.81,30,1.788,1.117,0.773,0.534
1561,16415,1.048,1.594,0.831,2.834,0.393,2.617,0.371,0.791,0.484,0.863,5.008,0.938,4.904,0.658,7.218,0.139,0.37,0.137,0.142,0.432,0.921,0.079,0.979,0.776,0,0.447,0.082,3.452,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.409,0.293,2.117,0.472,3.75,0.612,37.5,7.049,2.611,0.532,0.767
1353,16383,1.048,1.156,0.943,1.444,0.911,1.316,0.883,0.899,0.65,0.862,3.63,0.894,3.575,0.907,1.585,0.631,0.726,0.526,0.671,0.822,0.964,0.036,0.985,0.655,0,0.388,0,3.448,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.531,0.653,1.035,0.966,3.577,0.927,35.833,1.49,0,0,0.605
545,16223,1.023,1.131,0.99,1.668,0.742,1.536,0.744,0.938,0.641,0.822,3.552,0.852,3.513,0.905,2.248,0.445,0.613,0.376,0.485,0.819,0.965,0.035,0.989,0.665,0,0.225,0,3.288,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.685,0.593,1.334,0.75,3.407,0.866,41.667,2.063,1.227,0.85,0.619
319,16085,1.015,1.537,0.672,2.528,0.332,2.424,0.298,0.639,0.295,0.808,4.828,0.909,4.555,0.66,7.617,0.131,0.401,0.161,0.123,0.436,0.889,0.111,0.943,0.964,0,0.517,0.074,3.234,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.762,0.266,2.025,0.494,3.636,0.502,62.667,8.126,2.873,0.308,0.698
2984,16651,1.006,1.173,0.738,1.728,0.601,1.719,0.59,0.747,0.401,0.796,3.684,0.809,3.668,0.858,2.875,0.348,0.582,0.339,0.343,0.737,0.984,0.016,0.996,0.766,0,0.188,0,3.182,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.342,0.427,1.228,0.815,3.236,0.669,40,2.914,1.245,0.804,0.799
81,9038,1.005,1.419,0.946,1.186,0.946,1.146,0.902,0.902,0.556,0.794,4.459,0.922,3.517,0.708,1.253,0.798,0.848,0.719,0.787,0.502,0.861,0.139,0.789,0.707,0,0.646,0,3.175,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.253,0.798,1,1,3.687,0.946,74.333,1.27,1.785,0.445,0.371
203,15931,1.002,1.127,0.899,1.466,0.882,1.431,0.863,0.867,0.609,0.789,3.541,0.799,3.53,0.889,1.662,0.602,0.684,0.467,0.603,0.791,0.987,0.013,0.997,0.61,0,0.318,0.141,3.156,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.632,0.613,1.018,0.982,3.198,0.89,47.143,1.659,0.858,0.759,0.662
72,8496,0.998,1.456,0.537,2.128,0.537,1.96,0.534,0.534,0.322,0.782,4.574,0.839,4.541,0.685,3.961,0.252,0.469,0.22,0.272,0.47,0.932,0.068,0.993,0.684,0,0.288,0,3.128,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.961,0.252,1,1,3.357,0.537,39,3.671,1.855,0.421,0.516
4939,17321,0.996,1.18,1.036,1.482,0.354,1.426,0.334,0.989,0.284,0.78,3.708,0.817,3.57,0.844,4.19,0.239,0.673,0.452,0.234,0.712,0.954,0.046,0.963,1.488,0,0.499,0,3.119,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.43,0.699,2.93,0.341,3.269,0.695,58.333,4.271,1.451,0.633,0.642
2203,16506,0.995,1.329,1.06,2.209,0.155,2.155,0.151,0.977,0.19,0.778,4.175,0.802,4.134,0.749,14.265,0.07,0.45,0.203,0.07,0.561,0.969,0.031,0.99,2.273,0,0.481,0.145,3.11,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.085,0.48,6.841,0.146,3.209,0.607,55,14.25,2.044,0.216,0.733
3003,16656,0.995,1.143,0.692,1.667,0.661,1.643,0.66,0.703,0.399,0.777,3.591,0.79,3.576,0.87,2.523,0.396,0.597,0.356,0.402,0.757,0.984,0.016,0.996,0.706,0,0.235,0,3.11,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.407,0.416,1.048,0.954,3.16,0.677,37,2.489,1.243,0.68,0.798
1606,16420,0.983,1.428,0.792,2.893,0.383,2.713,0.37,0.758,0.459,0.759,4.487,0.82,4.412,0.688,7.556,0.132,0.34,0.115,0.136,0.474,0.925,0.075,0.983,0.685,0,0.443,0.121,3.035,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.654,0.274,2.068,0.484,3.281,0.587,43.333,7.329,2.672,0.355,0.639
90,9821,0.983,1.116,0.729,1.329,0.729,1.352,0.722,0.722,0.37,0.758,3.507,0.786,3.416,0.88,1.823,0.549,0.739,0.546,0.534,0.775,0.965,0.035,0.974,0.782,0,0.494,0,3.034,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.823,0.549,1,1,3.144,0.729,35.625,1.874,0,0,0.64
322,16091,0.977,1.592,0.662,2.568,0.385,2.505,0.371,0.618,0.343,0.75,5.001,0.809,4.944,0.614,6.664,0.15,0.381,0.145,0.148,0.377,0.928,0.072,0.989,0.758,0,0.442,0.125,3.001,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.876,0.258,1.719,0.582,3.234,0.524,37.5,6.761,2.339,0.304,0.943
1342,16380,0.966,1.113,0.851,1.593,0.699,1.427,0.677,0.826,0.496,0.733,3.497,0.756,3.466,0.868,2.281,0.438,0.606,0.367,0.474,0.753,0.969,0.031,0.991,0.658,0,0.348,0.078,2.93,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.873,0.534,1.218,0.821,3.023,0.775,30.909,2.109,1.217,0.599,0.822
310,16078,0.964,1.326,0.663,1.836,0.5,1.889,0.476,0.635,0.319,0.731,4.166,0.783,4.088,0.727,3.671,0.272,0.525,0.276,0.252,0.529,0.932,0.068,0.981,0.796,0,0.447,0,2.922,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.768,0.361,1.326,0.754,3.134,0.582,42.727,3.972,1.673,0.391,0.6
88,9819,0.963,1.232,0.911,1.148,0.911,1.036,0.904,0.904,0.499,0.729,3.871,0.807,3.281,0.782,1.26,0.794,0.839,0.704,0.872,0.611,0.903,0.097,0.848,0.697,0,0.623,0,2.916,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.26,0.794,1,1,3.23,0.911,64.762,1.147,1.423,0.512,0.431
1324,16371,0.962,1.125,1.086,1.617,0.368,1.452,0.381,0.988,0.339,0.727,3.534,0.766,3.507,0.855,4.394,0.228,0.595,0.354,0.262,0.732,0.95,0.05,0.992,1.222,0,0.267,0,2.91,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.489,0.672,2.951,0.339,3.062,0.727,47.5,3.814,1.301,0.799,0.739
3628,16752,0.959,1.107,1.083,1.551,0.258,1.521,0.267,1.057,0.227,0.722,3.478,0.747,3.443,0.866,6.001,0.167,0.618,0.382,0.176,0.75,0.967,0.033,0.99,1.801,0,0.379,0.114,2.888,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.432,0.699,4.192,0.239,2.986,0.671,53.333,5.692,1.24,0.322,0.7
