Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Rectangularity,CylDia,CylLength,CylFit,Angularity,Ellipticity,Fiber Length,Fiber Width
 , ,µm,µm,µm,µm,µm,µm,µm,µm,µm³,µm²,µm,µm²,µm, , , , , , , , , , , , ,µm², , , , , , , , , , , ,µm²,µm, ,µm,µm, , , ,µm,µm
865,21255,1948.982,2642.073,2574.349,3684.319,510.438,3582.531,445.557,2498.44,2534931777,2983358.622,8300.319,3348755.598,7966.661,0.738,7.218,0.139,0.529,0.28,0.124,0.544,0.891,0.109,0.96,1.586,0,11933434.49,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.431,0.699,5.043,0.198,13395022.39,1542.394,0.706,2581.331,2671.53,0,34.407,8.041,3552.431,324.756
224,10936,2710.318,4032.857,2617.582,5664.111,578.685,5466.638,526.681,2495.8,4492342989,5769395.828,12669.594,6770177.364,12040.157,0.672,9.788,0.102,0.479,0.229,0.096,0.452,0.852,0.148,0.95,1.76,0,23077583.31,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.164,0.462,4.523,0.221,27080709.46,1598.134,0.695,955.562,5480.794,0,30.737,10.379,5778.43,1502.569
698,20198,2162.904,2809.473,2476.338,3970.49,816.968,4013.262,674.639,2493.4,4205887366,3674213.171,8826.219,3850668.669,8629.594,0.77,4.86,0.206,0.545,0.297,0.168,0.593,0.954,0.046,0.978,1.133,0,14696852.68,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.603,0.624,3.031,0.33,15402674.68,1646.653,0.759,1343.229,3865.875,0,31.2,5.949,3698.231,504.661
744,20448,3527.302,4390.856,2423.211,5978.365,2286.413,5734.568,2158.314,2482.492,17343112700,9771814.346,13794.281,10438589.1,13265.861,0.803,2.615,0.382,0.59,0.348,0.376,0.645,0.936,0.064,0.962,0.715,0,39087257.39,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.467,0.405,1.06,0.944,41754356.38,2354.812,0.783,2420.167,4720.564,0,27.344,2.657,5279.277,2031.108
609,19817,2938.519,3723.618,2617.229,4384.19,2274.536,4331.614,2269.544,2461.844,13665403768,6781828.88,11698.092,7277190.208,10739.384,0.789,1.928,0.519,0.67,0.449,0.524,0.623,0.932,0.068,0.918,0.68,0,27127315.52,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.675,0.597,1.151,0.869,29108760.83,2445.882,0.775,2280.325,3984.149,0,44.651,1.909,5238.749,1436.028
385,18838,2283.618,3210.812,2554.723,3872.469,703.035,3725.508,607.3,2461.159,3641727962,4095782.757,10087.065,4578660.488,8963.939,0.711,5.508,0.182,0.59,0.348,0.163,0.506,0.895,0.105,0.889,1.504,0,16383131.03,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.516,0.66,3.634,0.275,18314641.95,1628.879,0.71,2135.448,3610.828,0,53.482,6.135,4754.315,1328.959
663,20043,2360.456,3851.136,2812.672,3733.682,2465.706,3633.522,2029.04,2458.18,13558025019,4376046.181,12098.701,6125687.599,9532.872,0.613,1.514,0.66,0.632,0.4,0.558,0.376,0.714,0.286,0.788,0.475,0,17504184.72,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.327,0.753,1.141,0.877,24502750.4,2639.189,0.562,2541.368,2840.854,0,32.439,1.791,5703.008,868.582
67,7402,2557.054,2930.697,2607.695,3858.066,1516.934,3580.81,1432.496,2453.287,7990828407,5135344.028,9207.057,5283096.313,8987.657,0.873,2.543,0.393,0.663,0.439,0.4,0.761,0.972,0.028,0.976,0.877,0,20541376.11,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.479,0.676,1.719,0.582,21132385.25,2062.315,0.748,1649.824,2991.06,0,31.429,2.5,2964.253,2151.073
714,20276,2495.055,3092.422,2607.882,4493.449,1294.33,4439.025,1244.324,2446.294,7941663080,4889339.447,9715.132,5287775.993,9297.697,0.807,3.472,0.288,0.555,0.308,0.28,0.651,0.925,0.075,0.957,0.841,0,19557357.79,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.723,0.58,2.015,0.496,21151103.97,1951.106,0.695,1294.351,4492.981,0,29.206,3.567,4025.688,1004.591
97,8095,1868.82,2439.878,2555.803,3231.978,760.515,2808.377,662.669,2443.821,3289289621,2742995.024,7665.102,3143846.512,7246.952,0.766,4.25,0.235,0.578,0.334,0.236,0.587,0.872,0.128,0.945,1.116,0,10971980.1,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.265,0.791,3.361,0.298,12575386.05,1658.159,0.753,926.358,2636.308,0,43.562,4.238,3776.554,1239.852
