Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Rectangularity,CylDia,CylLength,CylFit,Angularity,Ellipticity,Fiber Length,Fiber Width
 , ,µm,µm,µm,µm,µm,µm,µm,µm,µm³,µm²,µm,µm²,µm, , , , , , , , , , , , ,µm², , , , , , , , , , , ,µm²,µm, ,µm,µm, , , ,µm,µm
4250,8922,219.183,252.774,215.185,336.661,134.595,329.496,121.898,212.258,5105422.658,37731.592,794.114,39154.429,786.987,0.867,2.501,0.4,0.651,0.424,0.37,0.752,0.964,0.036,0.991,0.833,0,150926.366,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.565,0.639,1.599,0.625,156617.716,174.89,0.774,181.314,267.853,0,68,2.703,255.179,140.006
11039,20537,239.864,282.991,222.768,363,180.858,349.252,161.005,212.248,7657674.637,45187.581,889.043,49018.722,865.495,0.848,2.007,0.498,0.661,0.437,0.461,0.718,0.922,0.078,0.974,0.688,0,180750.325,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.629,0.614,1.232,0.812,196074.888,201.813,0.737,194.419,355.068,0,60,2.169,321.687,170.368
2851,8131,183.09,216.57,212.97,291.011,74.567,267.453,65.808,212.193,2419755.187,26328.014,680.375,28559.5,656.579,0.845,3.903,0.256,0.629,0.396,0.246,0.715,0.922,0.078,0.965,1.213,0,105312.057,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.366,0.732,2.856,0.35,114238.001,143.768,0.825,135.942,246.153,0,70,4.064,258.166,160.291
1760,7694,217.116,264.448,215.766,386.051,117.122,389.685,114.499,212.188,5108149.246,37023.254,830.788,39324.671,814.988,0.821,3.296,0.303,0.562,0.316,0.294,0.674,0.941,0.059,0.981,0.819,0,148093.015,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.789,0.559,1.842,0.543,157298.684,166.444,0.776,127.773,385.581,0,55,3.403,324.044,117.956
4869,9441,206.317,282.021,252.127,474.596,80.671,474.305,74.482,212.176,5054274.62,33431.66,885.994,37208.356,862.675,0.732,5.883,0.17,0.435,0.189,0.157,0.535,0.898,0.102,0.974,0.873,0,133726.642,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.882,0.531,3.125,0.32,148833.424,166.399,0.765,92.142,348.787,0,67.333,6.368,568.249,107.903
9672,17719,294.289,424.179,240.132,630.021,145.294,665.811,134.17,212.172,11509389.26,68020.113,1332.598,77381.335,1278.268,0.694,4.336,0.231,0.467,0.218,0.202,0.481,0.879,0.121,0.959,0.743,0,272080.451,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.624,0.381,1.653,0.605,309525.341,192.713,0.743,182.429,453.487,0,56.364,4.962,642.765,121.226
7226,12611,205.601,216.008,218.573,256.255,109.585,248.35,106.097,212.167,3213809.903,33200.271,678.608,33900.157,675.595,0.952,2.338,0.428,0.802,0.644,0.427,0.906,0.979,0.021,0.996,1.182,0,132801.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.172,0.853,1.995,0.501,135600.626,164.079,0.786,181.519,224.475,0,70,2.341,154.304,121.171
12036,28574,267.276,314.813,221.906,444.774,175.222,441.974,168.803,212.164,9055143.533,56106.035,989.015,58176.715,983.045,0.849,2.538,0.394,0.601,0.361,0.382,0.721,0.964,0.036,0.994,0.72,0,224424.139,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.004,0.499,1.266,0.79,232706.86,198.564,0.788,202.011,304.75,0,53.333,2.618,349.887,169.373
5986,10665,185.542,216.174,220.487,287.758,107.258,275.677,98.069,212.15,3563165.811,27037.852,679.131,27906.5,675.785,0.858,2.683,0.373,0.645,0.416,0.356,0.737,0.969,0.031,0.995,0.876,0,108151.406,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.305,0.766,2.056,0.486,111625.999,163.872,0.737,196.713,247.602,0,78,2.811,228.798,114.7
11623,23550,255.873,318.032,216.624,448.904,129.67,461.397,128.243,212.15,6602328.867,51420.975,999.128,53875.919,990.682,0.805,3.462,0.289,0.57,0.325,0.278,0.647,0.954,0.046,0.992,0.883,0,205683.902,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.072,0.483,1.671,0.599,215503.678,173.147,0.768,143,427.217,0,55,3.598,372.049,111.981
8844,16072,248.154,277.089,218.678,379.533,200.565,358.47,202.872,212.13,8715818.341,48365.079,870.5,50708.096,860.792,0.896,1.892,0.528,0.654,0.428,0.566,0.802,0.954,0.046,0.989,0.635,0,193460.315,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.736,0.576,1.09,0.917,202832.386,209.621,0.821,207.112,286.716,0,63.75,1.767,300.792,166.115
5242,9749,320.207,516.202,246.078,765.666,160.75,742.198,144.061,212.123,15858452.7,80528.907,1621.696,93840.361,1584.965,0.62,4.763,0.21,0.418,0.175,0.194,0.385,0.858,0.142,0.977,0.654,0,322115.63,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.111,0.321,1.531,0.653,375361.443,203.414,0.633,171.793,690.063,0,48.333,5.152,735.681,146.453
7696,13514,235.259,296.954,207.49,434.808,131.075,468.927,125.865,212.118,6191723.787,43469.138,932.908,47936.752,898.553,0.792,3.317,0.301,0.541,0.293,0.268,0.628,0.907,0.093,0.963,0.763,0,173876.554,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.096,0.477,1.583,0.632,191747.01,169.282,0.824,193.614,311.891,0,63.333,3.726,479.728,102.49
2555,8005,216.645,235.616,206.838,282.294,146.751,292.271,152.279,212.118,4486542.646,36862.575,740.21,37446.968,737.92,0.919,1.924,0.52,0.767,0.589,0.521,0.845,0.984,0.016,0.997,0.89,0,147450.298,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.365,0.733,1.409,0.709,149787.873,176.795,0.825,150.049,281.532,0,68,1.919,0,0
588,7101,208.247,250.628,227.827,318.919,84.951,314.569,70.701,212.109,3231873.423,34060.311,787.371,36240.533,763.689,0.831,3.754,0.266,0.653,0.426,0.225,0.69,0.94,0.06,0.97,1.257,0,136241.242,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.4,0.714,2.682,0.373,144962.132,156.389,0.758,138.622,260.37,0,85,4.449,444.53,83.595
10026,18223,220.437,271.794,221.657,401.467,149.714,369.37,140.115,212.099,6975771.254,38164.385,853.867,39696.015,842.598,0.811,2.682,0.373,0.549,0.301,0.379,0.658,0.961,0.039,0.987,0.635,0,152657.539,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.811,0.552,1.481,0.675,158784.062,185.686,0.734,188.004,305.022,0,68,2.636,334.087,108.59
1676,7648,188.015,232.581,223.86,270.141,106.173,248.716,104.491,212.095,3361853.284,27763.583,730.675,30736.256,671.057,0.808,2.544,0.393,0.696,0.484,0.42,0.653,0.903,0.097,0.918,0.968,0,111054.331,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.207,0.829,2.108,0.474,122945.026,165.017,0.777,129.345,244.032,0,65.385,2.38,434.779,74.378
5694,10260,274.924,315.325,219.686,395.078,187.724,401.461,182.03,212.089,8531068.439,59362.873,990.622,61288.238,980.734,0.872,2.105,0.475,0.696,0.484,0.453,0.76,0.969,0.031,0.99,0.8,0,237451.494,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.798,0.556,1.17,0.855,245152.95,203.705,0.771,194.454,390.391,0,55,2.205,305.944,177.419
11748,24128,186.356,220.046,213.772,320.21,88.975,314.819,81.879,212.087,3188988.599,27275.719,691.295,28017.392,687.708,0.847,3.599,0.278,0.582,0.339,0.26,0.717,0.974,0.026,0.995,0.957,0,109102.875,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.498,0.668,2.403,0.416,112069.57,151.374,0.78,221.377,282.322,0,68,3.845,246.209,80.703
1303,7468,204.381,257.588,216.691,390.776,132.105,357.161,123.247,212.065,5857128.946,32807.309,809.237,37308.045,774.803,0.793,2.958,0.338,0.523,0.274,0.345,0.63,0.879,0.121,0.957,0.636,0,131229.237,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.803,0.555,1.64,0.61,149232.179,174.398,0.824,155.963,252.987,0,70,2.898,413.852,84.084
4180,8862,258.587,377.556,223.801,524.624,71.436,556.693,61.761,212.052,4391645.613,52517.541,1186.128,62865.816,1114.074,0.685,7.344,0.136,0.493,0.243,0.111,0.469,0.835,0.165,0.939,1.401,0,210070.163,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.344,0.427,3.133,0.319,251463.264,147.619,0.736,223.264,438.099,0,66.667,9.014,622.473,59.214
3110,8237,204.942,225.736,214.643,287.724,141.537,282.734,136.472,212.04,4576784.123,32987.762,709.172,34008.928,705.8,0.908,2.033,0.492,0.712,0.507,0.483,0.824,0.97,0.03,0.995,0.81,0,131951.049,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.34,0.746,1.517,0.659,136035.711,178.09,0.812,176.467,249.364,0,70,2.072,209.609,130.099
11171,20932,236.926,283.159,227.303,378.79,176.529,337.302,164.644,212.033,7958294.347,44087.436,889.571,47203.638,862.721,0.837,2.146,0.466,0.625,0.391,0.488,0.7,0.934,0.066,0.97,0.659,0,176349.744,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.666,0.6,1.288,0.777,188814.551,201.916,0.699,193.209,299.808,0,57.273,2.049,329.851,127.945
11864,25251,200.631,236.413,205.423,407.263,155.016,351.725,149.093,212.028,6790467.554,31614.572,742.713,33261.418,728.603,0.849,2.627,0.381,0.493,0.243,0.424,0.72,0.95,0.05,0.981,0.501,0,126458.287,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.983,0.504,1.325,0.755,133045.673,180.22,0.755,205.493,246.582,0,68.333,2.359,363.277,110.484
1592,7602,242.177,309.733,217.75,434.616,122.398,413.893,112.914,212.006,6065080.364,46063.196,973.055,48714.627,960.592,0.782,3.551,0.282,0.557,0.31,0.273,0.611,0.946,0.054,0.987,0.866,0,184252.784,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.996,0.501,1.779,0.562,194858.506,170.074,0.732,219.607,391.34,0,58.571,3.666,380.636,88.694
2952,8173,218.374,332.497,246.191,489.362,121.64,479.952,103.878,211.968,7673204.234,37453.435,1044.571,49272.582,985.686,0.657,4.023,0.249,0.446,0.199,0.216,0.431,0.76,0.24,0.944,0.629,0,149813.741,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.988,0.503,2.024,0.494,197090.328,183.915,0.555,121.653,471.412,0,75.714,4.62,498.691,96.577
2752,8098,201.881,238.281,222.09,467.179,74.407,463.022,67.642,211.968,4042284.054,32009.65,748.581,33254.12,743.604,0.847,6.279,0.159,0.432,0.187,0.146,0.718,0.963,0.037,0.993,0.921,0,128038.6,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.104,0.475,2.985,0.335,133016.482,148.249,0.831,198.6,218.837,0,85,6.845,432.955,53.361
4292,8987,309.449,416.882,233.66,617.602,149.505,627.878,139.67,211.957,11296592.66,75208.902,1309.673,82633.615,1290.257,0.742,4.131,0.242,0.501,0.251,0.222,0.551,0.91,0.09,0.985,0.815,0,300835.609,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.643,0.378,1.563,0.64,330534.458,191.582,0.767,205.901,563.746,0,50,4.495,543.359,117.785
7060,12276,212.601,227.424,196.899,274.885,135.655,272.398,134.805,211.95,3844408.244,35499.487,714.475,36046.613,712.5,0.935,2.026,0.493,0.773,0.598,0.495,0.874,0.985,0.015,0.997,0.952,0,141997.948,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.396,0.716,1.451,0.689,144186.452,166.277,0.877,186.155,237.741,0,56.667,2.021,203.822,139.888
11683,23803,210.333,240.573,221.483,337.954,111.078,343.614,108.141,211.937,4353341.65,34746.062,755.783,36924.854,738.093,0.874,3.043,0.329,0.622,0.387,0.315,0.764,0.941,0.059,0.977,0.926,0,138984.248,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.526,0.655,1.994,0.502,147699.416,166.28,0.791,179.697,257.17,0,67.5,3.177,304.01,87.166
8054,14280,281.258,425.097,226.504,670.039,168.772,763.007,136.679,211.935,13411418.88,62129.967,1335.482,79164.818,1291.167,0.662,3.97,0.252,0.42,0.176,0.179,0.438,0.785,0.215,0.967,0.549,0,248519.868,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.958,0.338,1.342,0.745,316659.272,197.638,0.696,212.61,475.945,0,58,5.582,681.894,96.626
9650,17694,235.817,260.18,219.112,399.407,160.015,412.58,143.886,211.932,7332321.777,43675.825,817.38,45221.467,812.763,0.906,2.496,0.401,0.59,0.349,0.349,0.821,0.966,0.034,0.994,0.683,0,174703.3,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.823,0.549,1.369,0.73,180885.866,189.564,0.812,171.911,257.949,0,60,2.867,337.196,129.647
1505,7558,194.213,297.151,263.822,421.137,63.351,433.168,57.884,211.894,3685421.504,29624.188,933.529,34779.724,886,0.654,6.648,0.15,0.461,0.213,0.134,0.427,0.852,0.148,0.949,1.11,0,118496.753,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.596,0.626,4.164,0.24,139118.895,163.586,0.768,68.208,416.275,0,90,7.483,510.601,92.99
7745,13615,214.526,233.004,214.154,280.981,183.784,280.19,174.709,211.844,5790440.427,36145.21,732.002,37803.639,721.068,0.921,1.529,0.654,0.763,0.583,0.624,0.848,0.956,0.044,0.985,0.7,0,144580.841,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.312,0.762,1.165,0.858,151214.555,198.969,0.794,197.735,235.267,0,61.429,1.604,255.668,136.27
10677,19668,217.85,303.996,229.727,450.222,113.883,449.598,103.763,211.737,6167313.87,37273.794,955.032,43001.447,939.633,0.717,3.953,0.253,0.484,0.234,0.231,0.514,0.867,0.133,0.984,0.727,0,149095.178,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.96,0.51,2.017,0.496,172005.787,171.805,0.701,155.628,325.476,0,60,4.333,419.742,88.615
7160,12478,204.051,224.402,214.619,281.148,118.72,284.949,117.771,211.734,3750829.522,32701.507,704.981,33478.722,701.559,0.909,2.368,0.422,0.726,0.527,0.413,0.827,0.977,0.023,0.995,0.98,0,130806.029,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.31,0.763,1.808,0.553,133914.888,166.67,0.79,118.855,274.49,0,68,2.42,237.089,108.679
12302,75174,228.457,313.501,229.68,420.328,121.747,426.257,107.986,211.733,6154157.521,40992.104,984.893,48286.799,943.262,0.729,3.452,0.29,0.544,0.295,0.253,0.531,0.849,0.151,0.958,0.801,0,163968.414,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.83,0.546,1.887,0.53,193147.197,175.713,0.772,196.424,384.344,0,63.333,3.947,421.796,54.585
7236,12633,212.6,231.728,204.501,317.348,131.438,300.414,131.209,211.725,4466337.61,35499.066,727.996,35921.447,725.313,0.917,2.414,0.414,0.67,0.449,0.437,0.842,0.988,0.012,0.996,0.851,0,141996.264,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.552,0.644,1.556,0.643,143685.788,167.97,0.817,204.851,267.785,0,66,2.29,208.364,143.025
2629,8039,218.796,251.788,204.981,349.785,119.046,381.715,113.633,211.725,4469159.687,37598.435,791.015,39228.521,786.237,0.869,2.938,0.34,0.626,0.391,0.298,0.755,0.958,0.042,0.994,0.903,0,150393.739,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.706,0.586,1.722,0.581,156914.085,162.013,0.846,205.618,286.569,0,56.667,3.359,287.001,131.048
9845,18016,244.481,318.918,240.381,441.985,186.749,410.294,169.368,211.725,10388777.55,46943.985,1001.91,54242.153,969.89,0.767,2.367,0.423,0.553,0.306,0.413,0.588,0.865,0.135,0.968,0.569,0,187775.94,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.839,0.544,1.287,0.777,216968.611,213.565,0.62,226.737,309.039,0,61.111,2.423,389.102,118.471
11913,25726,238.843,287.392,231.249,388.055,116.874,374.855,115.937,211.722,5491488.248,44803.627,902.868,47069.903,893.127,0.831,3.32,0.301,0.615,0.379,0.309,0.691,0.952,0.048,0.989,0.988,0,179214.507,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.678,0.596,1.979,0.505,188279.614,174.062,0.789,173.899,347.256,0,58.571,3.233,320.24,185.384
5791,10384,282.024,448.165,243.903,677.159,81.827,655.108,78.563,211.699,7076279.996,62468.704,1407.952,69654.725,1347.59,0.629,8.275,0.121,0.416,0.173,0.12,0.396,0.897,0.103,0.957,1.127,0,249874.815,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.776,0.36,2.981,0.335,278618.902,162.865,0.747,81.842,626.238,0,67.333,8.339,691.677,123.177
10706,19710,234.911,254.69,214.649,327.932,169.739,306.547,157.053,211.679,6255944.225,43340.839,800.134,43736.201,798.955,0.922,1.932,0.518,0.716,0.513,0.512,0.851,0.991,0.009,0.999,0.779,0,173363.358,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.528,0.655,1.265,0.791,174944.803,192.194,0.774,217.587,295.194,0,66.667,1.952,0,0
9824,17989,206.134,218.37,214.873,254.995,151.231,249.943,147.536,211.662,4338619.629,33372.693,686.029,33757.273,684.53,0.944,1.686,0.593,0.808,0.653,0.59,0.891,0.989,0.011,0.998,0.865,0,133490.771,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.187,0.843,1.421,0.704,135029.092,183.052,0.786,215.493,241.267,0,66,1.694,0,0
5908,10553,249.863,316.116,215.05,452.506,188.147,426.995,182.226,211.656,9586481.917,49033.456,993.107,55110.753,981.437,0.79,2.405,0.416,0.552,0.305,0.427,0.625,0.89,0.11,0.988,0.576,0,196133.822,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.104,0.475,1.143,0.875,220443.01,201.598,0.728,191.076,363.679,0,57.273,2.343,404.29,127.307
801,7228,251.301,336.109,222.182,459.428,159.482,498.726,147.853,211.644,8523882.905,49599.707,1055.917,58734.257,991.499,0.748,2.881,0.347,0.547,0.299,0.296,0.559,0.844,0.156,0.939,0.677,0,198398.829,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.068,0.484,1.393,0.718,234937.027,190.832,0.714,160.459,435.276,0,66.25,3.373,563.232,93.963
10210,18551,260.362,302.642,222.549,412.06,163.427,394.566,153.013,211.622,7847088.385,53240.754,950.777,54217.182,947.648,0.86,2.521,0.397,0.632,0.399,0.388,0.74,0.982,0.018,0.997,0.791,0,212963.015,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.852,0.54,1.362,0.734,216868.728,192.988,0.73,179.37,374.777,0,53.333,2.579,330.294,127.218
4225,8891,212.334,290.792,206.7,547.423,92.169,543.132,90.334,211.609,5460702.312,35410.102,913.55,40848.08,864.833,0.73,5.939,0.168,0.388,0.15,0.166,0.533,0.867,0.133,0.947,0.702,0,141640.41,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.648,0.378,2.243,0.446,163392.32,149.435,0.82,207.554,257.266,0,85,6.013,713.578,55.009
2374,7919,247.574,385.263,248.368,615.482,108.395,569.443,104.134,211.597,8675938.298,48139.486,1210.34,59605.889,1135.296,0.643,5.678,0.176,0.402,0.162,0.183,0.413,0.808,0.192,0.938,0.722,0,192557.946,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.478,0.404,2.291,0.436,238423.556,178.381,0.674,198.133,432.122,0,71,5.468,595.746,84.852
11637,23634,240.788,286.061,211.917,413.895,96.65,416.671,94.74,211.588,4438714.933,45536.432,898.686,47241.628,891.564,0.842,4.282,0.234,0.582,0.338,0.227,0.709,0.964,0.036,0.992,1.138,0,182145.73,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.953,0.512,2.193,0.456,188966.513,154.283,0.811,168.244,334.858,0,68,4.398,345.372,112.42
8752,15898,203.992,255.067,212.623,389.851,79.621,384.957,67.944,211.576,3455707.026,32682.482,801.316,34181.133,798.792,0.8,4.896,0.204,0.523,0.274,0.176,0.64,0.956,0.044,0.997,1.053,0,130729.929,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.834,0.545,2.67,0.374,136724.532,146.122,0.741,203.69,389.637,0,61.667,5.666,357.833,54.285
5573,10125,214.673,232.599,211.097,289.12,83.152,266.153,82.675,211.573,2657240.436,36194.678,730.731,36986.47,728.859,0.923,3.477,0.288,0.743,0.551,0.311,0.852,0.979,0.021,0.997,1.506,0,144778.714,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.37,0.73,2.539,0.394,147945.881,147.125,0.807,193.971,241.831,0,68,3.219,208.535,80.763
11073,20597,264.101,314.062,204.384,414.618,172.13,409.374,174.476,211.569,7637466.483,54781.113,986.655,56886.9,981.378,0.841,2.409,0.415,0.637,0.406,0.426,0.707,0.963,0.037,0.995,0.768,0,219124.451,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.029,0.493,1.187,0.842,227547.601,188.257,0.742,205.251,360.243,0,53.333,2.346,335.176,159.021
8779,15953,245.838,290.151,218.649,396.303,139.741,386.304,121.099,211.559,6340139.849,47466.446,911.536,50022.718,903.127,0.847,2.836,0.353,0.62,0.385,0.313,0.718,0.949,0.051,0.991,0.857,0,189865.783,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.813,0.552,1.565,0.639,200090.87,179.195,0.758,226.753,329.975,0,68,3.19,338.568,102.856
4524,9193,230.653,274.05,217.234,379.259,172.319,335.362,159.834,211.559,7433507.389,41783.858,860.954,43988.299,853.409,0.842,2.201,0.454,0.608,0.37,0.477,0.708,0.95,0.05,0.991,0.639,0,167135.432,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.746,0.573,1.261,0.793,175953.194,194.776,0.668,227.671,325.554,0,58.571,2.098,299.02,133.059
2983,8195,179.418,205.637,205.593,277.255,78.049,266.903,77.345,211.533,2329442.249,25282.7,646.026,25949.782,643.996,0.873,3.552,0.282,0.647,0.419,0.29,0.761,0.974,0.026,0.997,1.168,0,101130.798,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.349,0.742,2.634,0.38,103799.127,141.821,0.832,214.132,225.995,0,61.429,3.451,217.516,73.129
6031,10700,242.305,295.573,206.963,406.266,136.856,406.149,134.698,211.528,6025084.948,46112.001,928.57,49976.487,909.931,0.82,2.969,0.337,0.596,0.356,0.332,0.672,0.923,0.077,0.98,0.829,0,184448.004,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.963,0.509,1.512,0.661,199905.947,171.909,0.833,207.365,358.252,0,80,3.015,365.409,158.616
11522,23184,216.243,231.374,207.686,299.593,181.284,285.422,177.373,211.522,5906063.442,36726.158,726.883,37691.813,722.017,0.935,1.653,0.605,0.722,0.521,0.621,0.873,0.974,0.026,0.993,0.676,0,146904.632,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.443,0.693,1.146,0.873,150767.252,194.485,0.815,201.365,223.656,0,62.5,1.609,0,0
7495,13183,226.031,254.271,218.834,328.355,148.128,323.247,145.885,211.505,5573061.512,40126.078,798.816,40808.715,796.382,0.889,2.217,0.451,0.688,0.474,0.451,0.79,0.983,0.017,0.997,0.825,0,160504.311,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.5,0.666,1.477,0.677,163234.86,183.481,0.751,149.131,314.278,0,66,2.216,249.164,141.326
8349,15020,244.935,315.044,253.037,513.562,135.671,425.309,133.334,211.475,9231252.787,47118.649,989.74,52542.672,958.738,0.777,3.785,0.264,0.477,0.227,0.314,0.604,0.897,0.103,0.969,0.676,0,188474.596,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.03,0.493,1.865,0.536,210170.686,194.354,0.806,137.617,390.438,0,64,3.19,522.06,81.713
5632,10181,212.761,263.879,209.966,432.816,170.455,404.046,154.575,211.475,8110750.608,35552.9,829.001,41246.314,791.113,0.806,2.539,0.394,0.492,0.242,0.383,0.65,0.862,0.138,0.954,0.482,0,142211.601,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.061,0.485,1.232,0.812,164985.254,190.21,0.726,206.768,244.284,0,63.333,2.614,451.508,87.702
8419,15215,301.188,400.978,224.05,573.931,196.577,580.035,183.055,211.474,13235419.88,71247.011,1259.71,80534.413,1241.082,0.751,2.92,0.343,0.525,0.275,0.316,0.564,0.885,0.115,0.985,0.631,0,284988.046,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.562,0.39,1.14,0.877,322137.654,210.314,0.734,224.973,425.598,0,60.833,3.169,542.395,130.174
4618,9246,228.161,268.822,223.369,385.832,141.322,378.734,126.05,211.473,6377202.074,40885.963,844.529,45160.089,802.101,0.849,2.73,0.366,0.591,0.35,0.333,0.72,0.905,0.095,0.95,0.75,0,163543.85,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.727,0.579,1.581,0.633,180640.355,182.346,0.782,200.372,249.752,0,73.077,3.005,499.374,81.24
4252,8932,230.173,331.955,233.189,446.194,152.732,557.681,143.575,211.452,8320691.91,41610.222,1042.867,51253.624,990.752,0.693,2.921,0.342,0.516,0.266,0.257,0.481,0.812,0.188,0.95,0.611,0,166440.889,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.913,0.523,1.527,0.655,205014.497,192.96,0.629,162.095,421.194,0,50,3.884,630.228,61.109
8172,14609,210.153,247.863,218.526,326.87,128.915,315.563,123.748,211.443,4821467.446,34686.673,778.684,36733.985,769.04,0.848,2.536,0.394,0.643,0.413,0.392,0.719,0.944,0.056,0.988,0.823,0,138746.694,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.496,0.669,1.695,0.59,146935.94,173.72,0.757,129.026,294.531,0,68.333,2.55,260.459,132.851
4597,9232,320.348,389.188,228.831,525.526,208.393,518.776,200.256,211.436,13121686.51,80599.703,1222.67,85344.009,1200.597,0.823,2.522,0.397,0.61,0.372,0.386,0.678,0.944,0.056,0.982,0.736,0,322398.812,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.297,0.435,1.098,0.911,341376.036,218.612,0.734,208.661,502.413,0,57.778,2.591,423.252,197.583
3701,8529,176.292,246.028,210.443,320.218,90.498,307.402,81.447,211.425,3193158.603,24409.158,772.921,29648.876,701.028,0.717,3.538,0.283,0.551,0.303,0.265,0.513,0.823,0.177,0.907,0.842,0,97636.633,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.522,0.657,2.325,0.43,118595.503,150.471,0.778,95.102,268.263,0,88.571,3.774,510.29,58.73
4318,9005,172.466,217.567,218.435,288.399,84.199,273.574,81.228,211.423,2777304.514,23361.266,683.506,26243.949,665.31,0.793,3.425,0.292,0.598,0.358,0.297,0.628,0.89,0.11,0.973,0.962,0,93445.063,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.32,0.757,2.594,0.385,104975.797,151.317,0.774,129.254,272.948,0,85,3.368,386.399,65.904
7194,12540,218.141,287.56,228.653,416.64,60.56,428.44,55.691,211.378,3020790.555,37373.446,903.397,39677.575,892.903,0.759,6.88,0.145,0.524,0.274,0.13,0.575,0.942,0.058,0.988,1.481,0,149493.784,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.822,0.549,3.776,0.265,158710.301,144.606,0.811,72.863,395.355,0,68,7.693,381.758,48.129
